assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
4,15,628,100.0,100.0,11,214590,0,0,0,0,422.3,78,15,3,2,5.9,5.4,5,Aaron,4.9,33,0,127.4,90,15,122,False,716.4,41,13,2935,,2020-03-04T10:30:26.229276Z,55,0,0,0,214590.jpg,3.6,0,0,Wan-Bissaka,19.7,False,,a,12,1,133.0,243,63,119,1591782,26406,2438139,23387,0.9,21.6,Wan-Bissaka,8
0,5,643,100.0,100.0,12,95658,0,0,-2,2,201.7,190,44,1,2,4.9,4.4,5,Harry,3.9,35,1,131.6,83,13,160,False,740.8,34,9,3240,,2020-03-05T21:30:18.986938Z,53,0,0,0,95658.jpg,3.2,0,0,Maguire,11.4,False,,a,12,1,369.0,102,13,116,846546,8642,1294918,7452,0.7,21.9,Maguire,5
0,0,0,0.0,0.0,0,55909,0,0,-3,3,0.0,646,222,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,650,222,223,False,0.0,649,222,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Aug,2019-08-30T19:00:16.913287Z,52,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,,n,12,1,0.0,643,222,0,2006,7,16843,12,0.0,0.0,Smalling,0
0,0,158,0.0,0.0,2,18892,0,0,-1,1,316.6,128,29,0,2,0.0,0.0,0,Ashley,0.0,10,0,49.1,297,97,224,False,155.6,334,130,953,Joined Inter Milan on a permanent deal on 17/1,2020-01-18T00:00:18.215118Z,54,0,0,0,18892.jpg,2.0,0,0,Young,0.3,False,,u,12,1,18.0,394,143,24,21395,16,41542,26,0.0,4.4,Young,5
0,9,581,100.0,100.0,11,184667,0,0,-2,2,71.8,302,95,1,2,5.3,4.8,8,Victor,4.3,31,1,68.2,224,64,225,False,531.2,97,37,2912,,2020-07-04T17:30:20.591352Z,53,1,0,0,184667.jpg,3.3,0,0,Lindelöf,1.2,False,,a,12,1,79.0,303,97,109,104080,2491,133983,410,0.8,20.6,Lindelöf,5
0,2,381,75.0,75.0,8,106760,0,0,-1,1,321.2,125,27,0,2,3.0,2.6,0,Luke,3.0,15,0,85.1,181,49,226,False,344.2,206,77,1730,Ankle injury - 75% chance of playing,2020-07-13T21:30:24.523770Z,54,0,0,0,106760.jpg,2.8,0,0,Shaw,0.8,False,,d,12,1,187.0,205,44,67,81550,89,163238,3100,0.6,12.4,Shaw,7
0,0,9,0.0,0.0,0,58893,0,0,-2,2,1.9,450,169,0,2,0.0,0.0,0,Marcos,0.0,2,0,2.8,467,171,227,False,20.2,448,168,121,Joined Estudiantes on loan until the end of the season on 30/1. - Expected back 01 Aug,2019-11-22T11:30:18.673309Z,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,,n,12,1,6.0,427,158,3,4861,5,12204,7,0.0,0.6,Rojo,1
0,0,40,100.0,100.0,1,197365,0,0,-2,2,1.0,465,175,0,2,1.3,0.8,0,Eric,0.3,1,0,3.3,459,167,228,False,32.0,434,163,148,,2019-07-26T12:00:09.210610Z,48,0,0,0,197365.jpg,2.2,0,0,Bailly,0.1,False,,a,12,1,0.0,628,216,9,12085,93,11676,180,0.1,1.9,Bailly,0
0,0,10,100.0,100.0,0,216051,0,0,-1,1,4.3,436,163,0,2,1.0,0.5,0,José Diogo,0.0,1,0,1.9,473,174,229,False,10.4,464,174,65,,2020-03-13T10:30:19.027485Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,a,12,1,6.0,428,159,4,2198,29,11600,34,0.0,0.8,Dalot,0
0,0,0,0.0,0.0,0,40002,0,0,-1,1,0.0,635,219,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,642,219,230,False,0.0,640,219,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.0,False,,u,12,1,0.0,631,218,0,636,3,4999,1,0.0,0.0,Darmian,0
0,0,22,0.0,0.0,0,76359,0,0,-3,3,3.0,442,166,0,2,0.0,0.0,0,Phil,0.0,3,0,4.7,451,163,231,False,21.4,447,167,135,Unknown - Unknown return date,2020-06-11T09:30:16.200234Z,47,0,0,0,76359.jpg,1.0,0,0,Jones,0.1,False,,i,12,1,23.0,383,138,2,5252,6,14255,13,0.0,0.4,Jones,0
0,0,0,0.0,0.0,0,66749,0,0,0,0,0.0,661,90,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,661,90,232,False,0.0,660,90,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.3,False,,u,12,1,0.0,661,90,0,2688,34,32142,33,0.0,0.0,Lukaku,0
8,31,660,100.0,100.0,8,176297,-1,1,4,-4,538.7,42,4,5,4,6.7,6.2,12,Marcus,5.7,28,17,265.1,12,5,233,False,880.2,13,5,2471,,2020-01-11T22:00:19.929400Z,89,0,2,0,176297.jpg,6.0,0,0,Rashford,19.1,False,,a,12,1,1231.0,12,10,174,4247391,53314,4282987,11101,0.6,19.6,Rashford,2
1,14,388,100.0,100.0,5,220688,0,0,4,-4,187.8,197,28,1,4,6.6,6.1,2,Mason,5.6,12,9,103.7,135,29,234,False,407.2,174,23,1137,,2020-07-15T17:00:22.587195Z,49,0,0,0,220688.jpg,3.2,0,0,Greenwood,26.4,False,,a,12,1,446.0,77,35,92,3039058,21848,2175075,84806,1.1,18.8,Greenwood,0
0,8,594,100.0,100.0,12,51940,0,0,-2,2,0.0,652,72,2,1,5.4,4.9,8,David,4.4,35,0,65.0,233,13,235,False,652.6,56,13,3240,,2019-10-15T20:30:15.609048Z,53,0,0,0,51940.jpg,3.7,0,90,de Gea,11.7,False,,a,12,1,0.0,650,70,134,1051756,3663,1262349,5059,0.8,25.3,de Gea,2
0,0,0,,,0,42899,0,0,-4,4,0.0,622,61,0,1,1.0,0.5,0,Sergio,0.0,0,0,0.0,634,72,236,False,0.0,632,72,0,,,46,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,,a,12,1,0.0,611,58,0,5590,18,13103,37,0.0,0.0,Romero,0
0,0,0,100.0,100.0,0,6744,0,0,-3,3,0.0,624,62,0,1,1.0,0.5,0,Lee,0.0,0,0,0.0,636,73,237,False,0.0,634,73,0,,2020-02-26T12:00:21.858182Z,47,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,12,1,0.0,615,59,0,1010,7,5342,15,0.0,0.0,Grant,0
4,2,204,100.0,100.0,5,74208,0,0,-2,2,398.8,91,65,1,3,5.3,4.8,3,Paul,4.3,8,1,86.4,175,89,238,False,272.2,251,100,1022,,2020-01-01T22:00:21.579969Z,83,0,1,0,74208.jpg,3.4,0,0,Pogba,3.7,False,,a,12,1,192.0,199,107,47,543766,3621,857395,6638,0.5,5.7,Pogba,0
7,14,518,100.0,100.0,13,148225,1,-1,10,-10,410.7,86,61,5,3,10.6,10.1,8,Anthony,9.6,26,17,246.5,18,10,239,True,832.4,21,4,2445,,2020-03-11T23:00:15.982993Z,85,0,1,0,148225.jpg,6.3,0,0,Martial,22.3,False,,a,12,1,1219.0,13,3,189,4230287,105767,3097457,4751,1.1,22.2,Martial,1
0,0,0,0.0,0.0,0,37265,0,0,-2,2,0.0,659,275,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,659,275,240,False,0.0,658,274,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Aug,2019-08-09T10:00:14.686303Z,68,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.4,False,,n,12,1,0.0,659,275,0,1888,26,44778,31,0.0,0.0,Sánchez,0
0,0,76,100.0,100.0,1,109322,0,0,-2,2,275.1,146,92,0,3,1.1,0.6,1,Jesse,0.1,14,0,62.5,242,117,241,False,74.0,399,167,910,,2020-03-13T10:30:19.085305Z,63,0,0,0,109322.jpg,1.2,0,0,Lingard,0.7,False,,a,12,1,278.0,140,77,26,63825,108,128965,125,0.0,4.1,Lingard,3
2,2,139,,,4,43670,0,0,-4,4,293.9,137,84,1,3,1.3,0.8,0,Juan,0.3,8,0,53.4,277,133,242,False,109.2,367,152,747,,,61,0,0,0,43670.jpg,2.0,0,0,Mata,0.4,False,,a,12,1,130.0,246,128,38,26495,42,45232,92,0.0,6.2,Mata,1
6,2,308,100.0,100.0,7,200617,0,0,-3,3,428.1,74,53,0,3,1.9,1.4,0,Daniel,0.9,29,3,146.0,66,39,243,False,415.2,169,65,2281,,2020-03-04T10:30:26.710993Z,57,0,0,0,200617.jpg,2.9,0,0,James,4.9,False,,a,12,1,622.0,55,28,95,1848365,317,1792085,2302,0.2,16.7,James,4
0,0,358,,,6,101582,0,0,-4,4,542.7,41,33,0,3,1.6,1.1,0,Frederico,0.6,26,0,123.5,93,55,244,False,430.6,159,58,2157,,,51,0,0,0,101582.jpg,1.7,0,0,Rodrigues de Paula Santos,0.3,False,,a,12,1,260.0,153,89,50,40636,57,40422,258,0.1,9.8,Fred,8
0,0,7,0.0,0.0,0,209041,0,0,-3,3,24.8,391,188,0,3,0.0,0.0,0,Angel,0.0,1,0,3.1,461,194,245,False,4.2,482,204,19,Contract with club expired on 30/6,2020-06-30T23:30:23.021695Z,47,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,u,12,1,2.0,443,205,2,6225,1,11909,15,0.0,0.4,Gomes,0
3,1,198,,,6,156689,0,0,-2,2,432.1,72,52,0,3,1.3,0.8,0,Andreas,0.3,16,1,102.3,136,74,246,False,245.6,269,110,1478,,,48,0,0,0,156689.jpg,2.4,0,0,Pereira,0.4,False,,a,12,1,343.0,107,56,60,128594,29,136238,132,0.1,12.5,Pereira,3
2,2,263,100.0,100.0,9,62398,0,0,-2,2,227.9,169,105,0,3,3.4,2.9,1,Nemanja,2.4,12,0,59.5,254,122,247,False,313.4,224,90,1398,,2020-01-29T23:00:26.987873Z,48,0,0,0,62398.jpg,2.6,0,0,Matic,0.4,False,,a,12,1,53.0,337,163,50,29117,473,50794,571,0.5,10.4,Matic,2
2,6,305,100.0,100.0,3,195851,0,0,-2,2,238.4,165,102,0,3,2.3,1.8,3,Scott,1.3,20,3,96.2,151,78,248,False,413.6,172,67,1761,,2019-12-26T20:30:10.514072Z,48,0,0,0,195851.jpg,2.8,0,0,McTominay,1.0,False,,a,12,1,310.0,126,70,73,428423,247,436034,599,0.3,15.2,McTominay,2
0,0,6,,,0,222677,0,0,-3,3,1.1,462,208,0,3,1.0,0.5,0,Tahith,0.0,0,0,0.7,492,210,249,False,1.4,492,210,34,,,42,0,0,0,222677.jpg,1.0,0,0,Chong,0.5,False,,a,12,1,6.0,424,199,3,98610,236,93945,293,0.0,0.7,Chong,0
0,0,3,,,0,232928,0,0,-2,2,2.8,444,202,0,3,1.0,0.5,0,James,0.0,1,0,0.5,493,211,250,False,2.2,489,208,8,,,43,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,,a,12,1,0.0,549,218,1,29158,17,29847,80,0.0,0.2,Garner,0
0,0,30,0.0,0.0,0,180804,0,0,-1,1,6.2,432,161,0,2,0.0,0.0,0,Axel,0.0,3,0,2.4,471,173,481,False,17.6,453,170,187,Unknown - Expected back 01 Sep,2020-06-18T11:30:15.835129Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,,i,12,1,0.0,556,212,7,8136,4,13758,28,0.0,1.6,Tuanzebe,0
1,1,182,75.0,75.0,4,232937,0,0,-1,1,167.1,215,52,1,2,1.0,0.7,0,Brandon,0.4,10,1,42.1,320,110,549,False,161.4,329,127,823,Head injury - 75% chance of playing,2020-07-13T21:30:25.254813Z,39,0,0,0,232937.jpg,2.8,0,0,Williams,2.8,False,,d,12,1,92.0,285,87,42,699579,1720,523399,10412,0.1,10.8,Williams,5
8,15,330,,,8,141746,1,-1,11,-11,427.9,75,54,5,3,10.6,10.1,6,Bruno Miguel,9.6,5,7,126.5,91,53,618,False,505.8,120,44,1012,,,91,0,0,0,141746.jpg,8.8,0,0,Borges Fernandes,30.1,False,,a,12,1,331.0,113,60,105,2599191,36587,367292,5933,1.1,11.5,Fernandes,1
0,0,19,,,0,58498,-1,1,-6,6,23.2,392,58,0,4,1.7,1.2,0,Odion,0.7,0,0,16.2,400,56,624,False,23.0,444,60,86,,,59,0,0,0,58498.jpg,1.0,0,0,Ighalo,0.3,False,,a,12,1,117.0,258,55,9,109922,145,90186,835,0.1,1.5,Ighalo,0
0,0,27,,,1,201084,0,0,0,0,27.0,386,142,0,2,2.9,2.4,6,Timothy,6.0,0,0,4.1,453,165,658,False,12.0,462,173,90,,,45,0,0,0,201084.jpg,6.0,0,0,Fosu-Mensah,0.0,False,,a,12,1,2.0,440,166,6,2161,2161,122,122,1.3,1.3,Fosu-Mensah,0
1,7,256,100.0,100.0,7,56983,0,0,-2,2,416.9,82,16,2,2,5.9,4.9,9,Matt,5.4,16,2,87.5,169,44,251,False,253.8,261,105,1132,,2020-06-24T19:30:22.050161Z,53,0,1,0,56983.jpg,4.2,0,0,Ritchie,1.0,False,,a,13,4,204.0,190,38,68,122616,11899,91074,1382,1.0,12.8,Ritchie,3
1,2,297,25.0,100.0,4,119471,0,0,0,0,58.3,323,106,0,2,0.2,-0.2,1,Fabian,0.3,38,2,67.8,226,65,252,False,440.6,151,55,1669,Shoulder Dislocation - 25% chance of playing,2020-07-15T19:30:25.518170Z,50,0,0,0,119471.jpg,2.5,0,0,Schär,1.2,False,,d,13,4,179.0,211,46,55,159839,106,214508,889,0.1,11.0,Schär,5
0,0,122,100.0,100.0,1,151119,0,0,-1,1,118.1,252,68,0,2,0.9,-0.1,1,DeAndre,0.4,18,1,32.9,345,123,253,False,165.6,327,126,934,,2020-01-10T11:00:14.429012Z,44,0,0,0,151119.jpg,1.6,0,0,Yedlin,0.1,False,,a,13,4,43.0,349,124,26,15899,137,15126,113,0.1,5.9,Yedlin,3
3,13,475,,,7,57145,0,0,1,-1,74.5,299,93,4,2,2.1,1.1,0,Federico,1.6,39,2,98.5,142,36,254,False,696.2,48,16,2437,,,46,1,0,0,57145.jpg,3.2,0,0,Fernández,3.2,False,,a,13,4,216.0,179,33,96,475562,3998,256941,7712,0.3,20.9,Fernández,7
0,4,230,0.0,0.0,5,106618,0,0,-2,2,63.1,318,105,0,2,0.0,0.0,0,Paul,0.0,20,0,37.7,332,117,255,False,265.2,258,103,1227,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-06-17T12:30:22.810145Z,43,1,0,0,106618.jpg,2.8,0,0,Dummett,0.2,False,,n,13,4,50.0,338,119,44,24808,6,33712,34,0.0,10.2,Dummett,2
1,4,256,100.0,100.0,7,109528,0,0,-2,2,98.4,274,81,1,2,2.8,1.8,0,Javier,2.3,18,0,34.3,342,121,256,False,204.8,299,116,1417,,2020-07-01T22:00:26.474744Z,43,0,0,0,109528.jpg,3.1,0,0,Manquillo,0.2,False,,a,13,4,40.0,353,127,58,36780,312,33636,585,0.5,13.5,Manquillo,5
0,1,88,0.0,0.0,1,77359,0,0,-2,2,12.6,416,156,1,2,0.0,0.0,0,Florian,0.0,10,2,22.5,377,136,257,False,132.0,349,137,440,Thigh injury - Expected back 20 Jul,2020-06-23T10:00:16.062742Z,43,0,0,0,77359.jpg,4.0,0,0,Lejeune,0.0,False,,i,13,4,81.0,299,93,24,9167,2,7830,49,0.0,5.6,Lejeune,0
0,3,358,0.0,25.0,8,101148,-1,1,-3,3,28.1,379,137,1,2,0.0,0.2,0,Jamaal,1.3,31,1,55.7,269,86,258,False,403.0,177,63,2076,Ankle injury - Expected back 12 Sep,2020-07-14T09:00:23.254797Z,42,0,0,0,101148.jpg,3.0,0,0,Lascelles,4.5,False,,i,13,4,125.0,249,67,73,639884,67,784579,40485,0.3,17.4,Lascelles,5
0,2,216,0.0,0.0,4,58845,0,0,-2,2,14.9,410,153,1,2,0.0,0.0,0,Ciaran,0.0,14,2,47.6,305,101,259,False,331.4,215,82,1186,Ankle injury - Unknown return date,2020-06-23T10:00:16.074550Z,43,0,0,0,58845.jpg,3.5,0,0,Clark,0.2,False,,i,13,4,128.0,247,65,49,67692,11,71637,116,0.0,11.4,Clark,3
0,0,25,100.0,100.0,0,196118,0,0,-4,4,15.4,409,61,0,4,0.6,-0.4,0,Yoshinori,0.1,7,0,3.7,457,66,260,False,12.6,461,61,207,,2020-01-05T01:00:12.204380Z,51,0,0,0,196118.jpg,1.1,0,0,Muto,0.1,False,,a,13,4,12.0,407,68,9,7287,24,14108,33,0.0,1.8,Muto,0
0,0,0,0.0,0.0,0,61316,0,0,0,0,0.0,639,87,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,645,87,261,False,0.0,643,87,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,,u,13,4,0.0,635,87,0,1335,8,4161,10,0.0,0.0,Joselu,0
0,7,678,100.0,100.0,10,67089,0,0,1,-1,0.0,644,69,1,1,2.8,1.8,1,Martin,2.3,55,0,97.9,148,3,262,False,978.2,6,3,3240,,2020-03-11T10:30:15.441857Z,51,0,0,0,67089.jpg,3.7,0,133,Dubravka,2.1,False,,a,13,4,0.0,640,66,134,267623,665,209205,3414,0.5,26.3,Dubravka,0
0,0,0,100.0,100.0,0,59735,0,0,-2,2,0.0,558,48,0,1,0.5,-0.5,0,Karl,0.0,0,0,0.0,575,65,263,False,0.0,572,65,0,,2019-12-21T00:30:21.220532Z,43,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,,a,13,4,0.0,534,43,0,4154,18,8459,47,0.0,0.0,Darlow,0
0,0,0,0.0,0.0,0,155503,0,0,-1,1,0.0,489,16,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,511,39,264,False,0.0,508,39,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Aug,2019-08-01T10:00:13.686109Z,39,0,0,0,155503.jpg,0.0,0,0,Woodman,0.8,False,,n,13,4,0.0,455,8,0,37963,782,53607,683,0.0,0.0,Woodman,0
2,5,333,100.0,75.0,11,179018,0,0,-2,2,432.7,70,51,1,3,4.1,2.3,2,Miguel,3.6,46,4,161.5,53,30,266,False,453.0,145,55,2866,,2020-07-14T10:30:24.097273Z,58,0,0,0,179018.jpg,3.1,0,0,Almirón,0.8,False,,a,13,4,731.0,42,20,104,138850,2403,139768,2263,0.6,17.9,Almirón,5
3,0,104,100.0,100.0,3,104953,0,0,-2,2,186.7,200,126,0,3,0.6,-0.4,0,Christian,0.1,15,0,36.3,337,147,267,False,121.4,356,149,738,,2020-02-21T11:00:13.472456Z,53,0,0,0,104953.jpg,1.9,0,0,Atsu,0.1,False,,a,13,4,55.0,333,160,37,24055,31,29205,33,0.0,7.0,Atsu,2
0,0,18,0.0,0.0,0,76542,0,0,-3,3,39.8,355,179,0,3,0.0,0.0,0,Sung-yueng,0.0,6,0,5.8,444,189,268,False,17.8,452,189,135,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,47,0,0,0,76542.jpg,1.3,0,0,Ki,0.0,False,,u,13,4,0.0,618,257,4,1356,3,5183,3,0.0,0.9,Ki Sung-yueng,0
1,15,403,100.0,100.0,7,50232,0,0,-1,1,546.5,39,32,0,3,4.5,3.5,1,Jonjo,4.0,31,6,139.0,73,43,269,False,527.8,103,32,1938,,2020-01-31T01:00:23.633399Z,49,0,0,0,50232.jpg,4.0,0,0,Shelvey,1.0,False,,a,13,4,312.0,122,66,97,288600,3118,249549,2839,0.8,19.8,Shelvey,3
2,0,182,25.0,25.0,2,180135,0,0,0,0,216.9,178,113,0,3,0.3,0.1,0,Sean,0.9,24,1,60.1,253,121,270,False,229.6,277,112,1329,Hamstring injury - 25% chance of playing,2020-07-01T19:00:23.330260Z,50,0,0,0,180135.jpg,2.0,1,0,Longstaff,0.2,False,,d,13,4,154.0,232,121,43,22150,7,55443,59,0.2,8.6,Longstaff,2
4,3,308,25.0,25.0,8,153127,0,0,-1,1,227.6,170,106,0,3,0.5,0.3,0,Isaac,1.6,35,1,78.5,198,102,271,False,368.6,194,79,2200,Hamstring injury - 25% chance of playing,2020-07-05T15:00:20.293610Z,44,0,0,0,153127.jpg,2.6,1,0,Hayden,3.3,False,,d,13,4,189.0,203,110,72,571491,52,800858,4985,0.4,16.4,Hayden,4
0,0,259,100.0,0.0,4,38290,0,0,-2,2,215.8,180,40,0,2,1.9,0.0,0,Danny,1.4,26,0,52.8,282,93,332,False,265.8,256,102,1590,,2020-07-14T09:00:23.395455Z,53,0,0,0,38290.jpg,2.0,0,0,Rose,1.3,False,,a,13,4,44.0,347,123,41,122993,188,230238,534,0.3,7.7,Rose,6
2,3,235,100.0,100.0,9,180974,0,0,-5,5,421.5,80,8,0,4,2.6,1.6,1,Joelinton Cássio,2.1,44,2,138.4,76,23,466,False,324.4,219,26,2617,,2020-07-03T13:00:21.822079Z,55,0,0,0,180974.jpg,2.1,0,0,Apolinário de Lira,0.9,False,,a,13,4,639.0,49,24,76,192491,477,289748,1582,0.4,13.8,Joelinton,7
0,0,0,0.0,0.0,0,58771,0,0,-2,2,0.0,557,221,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,574,223,482,False,0.0,571,220,0,Contract ends on 30/6,2019-09-18T22:00:13.777925Z,43,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,,u,13,4,0.0,533,211,0,24791,13,25431,33,0.0,0.0,Colback,0
0,0,0,0.0,0.0,0,114243,0,0,-3,3,0.0,626,259,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,637,260,483,False,0.0,635,258,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Aug,2019-08-08T16:30:11.441250Z,47,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,,n,13,4,0.0,619,258,0,298,4,1424,2,0.0,0.0,Murphy,0
2,6,283,0.0,0.0,3,92159,0,0,-2,2,196.0,194,45,1,2,0.0,0.0,0,Jetro,0.0,24,2,74.1,204,55,498,False,345.4,205,76,1492,Loan ended,2020-01-18T19:30:18.512868Z,43,0,0,0,92159.jpg,3.4,0,0,Willems,0.6,False,,u,13,4,198.0,197,41,64,363899,15,354578,258,0.0,14.9,Willems,0
0,0,0,0.0,0.0,0,155513,0,0,-2,2,0.0,631,261,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,639,262,499,False,0.0,637,260,0,Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:20.689971Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,,n,13,4,0.0,624,260,0,1616,4,4554,4,0.0,0.0,Aarons,0
5,7,313,75.0,75.0,7,170137,-1,1,-2,2,420.8,81,58,1,3,3.9,3.2,2,Allan,4.7,21,3,138.2,78,44,500,False,425.4,161,60,1742,Calf injury - 75% chance of playing,2020-07-16T09:30:25.428563Z,53,0,0,0,170137.jpg,3.7,0,0,Saint-Maximin,2.2,False,,d,13,4,536.0,63,33,88,409418,2691,293539,15501,0.9,16.6,Saint-Maximin,0
1,2,165,100.0,100.0,2,111773,0,0,-2,2,28.3,377,136,0,2,1.9,0.9,1,Emil,1.4,23,0,22.5,378,137,519,False,158.2,332,128,925,,2020-07-10T10:30:24.443383Z,43,0,0,0,111773.jpg,1.9,0,0,Krafth,0.1,False,,a,13,4,39.0,355,128,31,6216,145,7977,71,0.3,7.2,Krafth,0
4,0,90,25.0,25.0,2,40142,0,0,-1,1,151.7,228,35,0,4,0.4,0.1,0,Andy,1.0,9,0,47.4,306,45,520,False,135.6,347,42,581,Groin Injury - 25% chance of playing,2020-07-07T12:30:15.749501Z,54,0,0,0,40142.jpg,1.9,0,0,Carroll,0.1,False,,d,13,4,184.0,208,52,32,16413,10,23669,93,0.2,5.9,Carroll,1
0,2,104,100.0,100.0,1,223175,0,0,0,0,51.6,336,172,1,3,0.8,-0.2,1,Matthew,0.3,11,2,20.4,385,167,540,False,102.8,374,157,572,,2020-06-11T09:30:16.664145Z,45,0,0,0,223175.jpg,3.0,0,0,Longstaff,0.1,False,,a,13,4,49.0,339,164,27,49317,72,42446,105,0.1,6.0,Matthew Longstaff,1
2,7,151,100.0,100.0,3,104547,0,0,0,0,85.2,286,46,0,4,4.9,3.9,2,Dwight,4.4,13,3,53.2,279,40,554,False,176.8,321,36,700,,2020-03-13T10:30:19.636981Z,50,0,0,0,104547.jpg,2.6,0,0,Gayle,0.5,False,,a,13,4,272.0,144,41,47,65295,4211,29498,3029,0.9,9.4,Gayle,2
0,0,0,0.0,0.0,0,19838,0,0,0,0,0.0,502,19,0,1,0.0,0.0,0,Robert,0.0,0,0,0.0,524,42,573,False,0.0,521,42,0,Contract with club expired on 30/6,2020-06-25T15:00:20.908856Z,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.1,False,,u,13,4,0.0,469,11,0,9708,18,5980,95,0.0,0.0,Elliot,0
0,0,0,,,0,232957,0,0,0,0,0.0,603,243,0,3,0.5,-0.5,0,Thomas,0.0,0,0,0.0,615,244,598,False,0.0,613,242,0,,,45,0,0,0,232957.jpg,0.0,0,0,Allan,0.0,False,,a,13,4,0.0,589,237,0,2547,37,1617,44,0.0,0.0,Allan,0
0,0,0,0.0,0.0,0,232977,0,0,-1,1,0.0,500,193,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,522,192,599,False,0.0,519,192,0,Joined Mansfield Town on loan until the end of the season on 28/1. - Expected back 01 Aug,2020-01-29T10:30:22.945557Z,39,0,0,0,232977.jpg,0.0,0,0,Watts,0.1,False,,n,13,4,0.0,467,182,0,13383,339,6439,326,0.0,0.0,Watts,0
0,0,0,0.0,0.0,0,156069,0,0,0,0,0.0,508,195,0,2,0.0,0.0,0,Liam,0.0,0,0,0.0,528,194,610,False,0.0,525,194,0,Contract with club expired on 30/6,2020-06-29T23:30:25.942535Z,40,0,0,0,156069.jpg,0.0,0,0,Gibson,0.0,False,,u,13,4,0.0,475,184,0,4627,7,3251,97,0.0,0.0,Gibson,0
0,0,100,,,1,126407,0,0,-3,3,98.1,275,151,0,3,1.9,0.9,2,Nabil,1.4,15,0,20.5,384,166,612,False,95.0,378,159,609,,,47,0,0,0,126407.jpg,1.5,0,0,Bentaleb,0.0,False,,a,13,4,12.0,404,188,15,4510,34,3467,50,0.3,3.2,Bentaleb,2
0,0,67,100.0,100.0,0,116543,0,0,-2,2,87.5,283,153,0,3,2.4,1.4,1,Valentino,1.9,10,1,20.0,387,169,614,False,74.8,397,166,378,,2020-02-22T18:00:19.527983Z,53,0,0,0,116543.jpg,1.5,1,0,Lazaro,0.0,False,,a,13,4,38.0,360,170,16,1955,30,1571,34,0.4,3.0,Lazaro,0
0,0,0,,,0,232979,0,0,0,0,0.0,604,244,0,3,0.5,-0.5,0,Jack,0.0,0,0,0.0,616,245,656,False,0.0,614,243,0,,,45,0,0,0,232979.jpg,0.0,0,0,Young,0.0,False,,a,13,4,0.0,590,238,0,88,24,30,14,0.0,0.0,Young,0
