web_name,predicted_points_5,predicted_points_6,predicted_points_7,predicted_points_8,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Hause,2.78,3.18,3.13,2.63,2.93,0.0,0.0,38,0.0,0.0,123354,0,0,-1,1,0,2,0.0,0.0,0,Kortney,False,Joined Watford on loan - Expected back 01 Jul,2022-08-05T11:30:05.731214Z,44,123354.jpg,Hause,0.0,False,0,u,2,7,0,89,0,2261,142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,181,432,181,384,159,452,183,0.0,0.0,0.0,0.0,0.0,0.0,19,4,1,0,2.8,0.8,2.8,0.8,16.5,25.2,71.0,83.5,97.2,61.2,4.8,14.9,112.6,24.6,11.0,67.5,16.5,25.2,71.0,83.5,97.2,61.2,4.8,14.9,112.6,24.6,11.0,67.5,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McAtee,2.91,2.79,3.55,2.45,2.92,0.0,0.0,317,0.0,0.0,432714,0,0,0,0,0,3,0.0,0.0,0,James,False,Season-long loan to Sheffield United,2022-08-04T13:21:06.218126Z,45,432714.jpg,McAtee,0.0,False,0,u,13,43,0,0,0,666,41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,205,507,209,483,191,522,209,0.0,0.0,0.0,0.0,0.0,0.0,7,2,16,1,0.5,1.2,0.5,1.2,21.0,47.3,125.7,153.1,194.5,81.2,27.5,19.4,101.2,58.0,35.5,111.8,21.0,47.3,125.7,153.1,194.5,81.2,27.5,19.4,101.2,58.0,35.5,111.8,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vlasic,3.55,2.92,2.64,2.58,2.92,0.0,0.0,466,0.0,0.0,180151,0,0,0,0,0,3,0.0,0.0,0,Nikola,False,Season-long loan to Torino,2022-08-12T14:25:41.236745Z,50,180151.jpg,Vlasic,0.0,False,0,u,19,21,0,221,0,3023,150,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,574,246,570,246,559,237,575,246,0.0,0.0,0.0,0.0,0.0,0.0,2,3,18,1,2.2,0.8,2.2,0.8,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,0,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mina,3.57,2.74,2.48,2.91,2.92,1.0,0.2,188,0.0,0.0,164511,0,0,-1,1,0,2,0.0,0.0,0,Yerry,False,Ankle injury - Expected back 09 Oct,2022-08-07T01:30:05.719432Z,44,164511.jpg,Mina,0.1,False,0,i,8,11,1,1028,25,13295,964,0.0,0.2,69,0,0,0,1,0,0,0,1,0,0,0,4,11.8,0.2,0.0,1.2,277,109,334,122,391,163,313,112,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,0,1.8,1.0,1.8,1.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,1,0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,69.0,69.0,3.0,0.0,1.0,1.0,1.2,4.0,11.8,0.2,0.0,1.0,1.2,4.0,11.8,0.2,0.0
Toffolo,1.84,3.3,3.44,3.05,2.91,2.8,2.8,523,100.0,0.0,114241,0,0,0,0,0,2,1.3,1.8,1,Harry,False,,0,45,114241.jpg,Toffolo,0.1,False,0,a,16,17,11,8060,531,7277,1425,0.6,2.4,360,0,0,1,5,0,0,0,0,0,0,1,63,59.2,57.8,8.0,12.4,130,53,75,16,231,71,142,39,0.0,0.0,0.0,0.0,0.0,0.0,18,5,13,0,3.2,1.2,3.2,1.2,18.2,19.7,78.0,50.7,69.5,68.0,6.0,12.8,93.8,20.1,13.5,63.0,18.2,19.7,78.0,50.7,69.5,68.0,6.0,12.8,93.8,20.1,13.5,63.0,1,0,90.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,21.0,19.73,19.27,2.67,0.0,0.0,0.0,0.0,0.0,0.0
Godfrey,3.49,2.69,2.38,3.09,2.91,1.0,0.2,193,0.0,0.0,198826,-1,1,-2,2,0,2,0.0,0.0,0,Ben,False,Leg injury - Expected back 12 Nov,2022-08-07T01:30:05.741802Z,43,198826.jpg,Godfrey,0.1,False,0,i,8,11,1,660,53,9320,485,0.0,0.2,17,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.1,0.0,0.2,341,124,336,124,361,144,351,128,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,0,1.8,1.0,1.8,1.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,1,0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,17.0,17.0,4.0,0.0,0.0,0.0,0.2,5.0,1.4,0.1,0.0,1.0,0.2,5.0,1.4,0.1,0.0
Tielemans,2.83,2.75,2.93,3.13,2.91,2.2,2.2,259,100.0,0.0,166989,0,0,-1,1,0,3,1.7,1.7,4,Youri,False,,0,64,166989.jpg,Tielemans,1.5,False,0,a,10,13,9,31940,2409,115426,14666,0.3,1.4,265,0,0,0,9,0,0,0,0,0,0,2,57,57.6,105.0,34.0,19.7,135,55,21,14,141,76,71,45,3.0,0.0,0.0,0.0,2.0,0.0,6,3,14,1,1.0,1.8,1.0,1.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,0,1,88.0,0.0,1.0,4.0,3.0,0.75,4.0,265.0,66.0,0.0,1.0,3.0,0.75,4.92,14.25,14.4,26.25,8.5,2.25,4.92,14.25,14.4,26.25,8.5
N.Williams,2.92,3.63,2.92,2.14,2.9,2.2,2.2,295,100.0,0.0,215136,0,0,1,-1,0,2,0.7,1.2,1,Neco,False,,0,41,215136.jpg,Williams,27.9,False,0,a,16,17,9,662062,76346,452464,109540,0.5,2.2,360,0,0,1,5,0,0,0,2,0,0,1,51,93.0,105.3,104.0,30.3,53,15,20,6,37,1,32,4,2.0,0.0,1.0,0.0,0.0,0.0,18,5,13,0,3.2,1.2,3.2,1.2,18.2,19.7,78.0,50.7,69.5,68.0,6.0,12.8,93.8,20.1,13.5,63.0,18.2,19.7,78.0,50.7,69.5,68.0,6.0,12.8,93.8,20.1,13.5,63.0,1,0,90.0,0.0,0.0,4.0,4.0,1.0,4.0,360.0,90.0,0.0,0.0,4.0,1.0,7.58,12.75,23.25,26.32,26.0,2.25,7.58,12.75,23.25,26.32,26.0
Masuaku,3.6,2.59,3.05,2.36,2.9,0.0,0.0,462,0.0,0.0,105717,0,0,0,0,0,2,0.0,0.0,0,Arthur,False,Season-long loan to Beşiktaş,2022-08-04T13:23:33.173680Z,45,105717.jpg,Masuaku,0.0,False,0,u,19,21,0,0,0,1834,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,199,484,200,450,185,502,201,0.0,0.0,0.0,0.0,0.0,0.0,2,3,18,1,2.2,0.8,2.2,0.8,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aguerd,3.6,2.59,3.05,2.36,2.9,0.0,0.0,472,0.0,0.0,210494,0,0,-1,1,0,2,0.0,0.0,0,Nayef,False,Ankle injury - Unknown return date,2022-08-01T17:30:04.948524Z,49,210494.jpg,Aguerd,0.0,False,0,i,19,21,0,540,48,5923,433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,564,210,558,210,545,208,567,210,0.0,0.0,0.0,0.0,0.0,0.0,2,3,18,1,2.2,0.8,2.2,0.8,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,16.2,32.4,72.0,137.6,114.2,70.2,10.8,23.1,129.8,51.2,50.0,81.2,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.Doucouré,3.1,2.69,2.72,3.06,2.89,2.0,2.0,514,100.0,0.0,438464,0,0,0,0,0,3,2.0,1.0,2,Cheick,False,,0,50,438464.jpg,Doucouré,0.1,False,0,a,7,31,8,6249,876,7965,1397,0.4,1.6,332,0,0,0,7,0,0,0,0,0,0,0,52,38.0,34.7,11.0,8.5,199,77,132,84,219,116,205,102,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,0,1,90.0,0.0,0.0,4.0,4.0,1.0,4.0,332.0,83.0,0.0,0.0,4.0,1.0,2.12,13.0,9.5,8.68,2.75,2.0,2.12,13.0,9.5,8.68,2.75
Dendoncker,2.74,2.3,2.99,3.49,2.88,1.8,1.8,479,100.0,0.0,151589,-1,1,-1,1,0,3,2.3,1.8,1,Leander,False,,0,49,151589.jpg,Dendoncker,0.1,False,0,a,20,39,7,4745,455,8860,1653,0.4,1.4,213,0,0,1,3,0,0,0,0,0,0,0,41,38.8,29.0,41.0,10.9,195,76,151,92,110,65,161,87,0.0,0.0,0.0,0.0,0.0,0.0,15,2,3,0,0.5,4.0,0.5,4.0,40.0,53.9,185.8,162.9,189.8,143.2,35.2,20.4,106.3,54.5,44.0,138.2,40.0,53.9,185.8,162.9,189.8,143.2,35.2,20.4,106.3,54.5,44.0,138.2,0,1,1.0,0.0,2.0,4.0,2.0,0.5,4.0,213.0,53.0,0.0,2.0,2.0,0.5,2.72,10.25,9.7,7.25,10.25,1.75,2.72,10.25,9.7,7.25,10.25
Djenepo,2.6,2.82,3.37,2.75,2.88,2.8,2.8,418,100.0,0.0,431131,0,0,0,0,0,3,2.3,2.3,2,Moussa,False,,0,50,431131.jpg,Djenepo,0.1,False,0,a,17,20,11,12469,657,9792,1779,0.6,2.2,339,0,1,0,8,0,0,0,0,0,0,0,62,71.2,60.1,18.0,15.0,85,33,73,52,196,104,97,58,0.0,0.0,0.0,0.0,0.0,0.0,14,4,6,1,1.2,1.5,1.2,1.5,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,26.5,33.7,126.1,89.9,121.0,87.5,15.5,20.7,116.0,45.4,45.2,85.0,0,1,88.0,0.0,0.0,4.0,4.0,1.0,4.0,339.0,85.0,0.0,0.0,4.0,1.0,3.75,15.5,17.8,15.02,4.5,2.75,3.75,15.5,17.8,15.02,4.5
André Gomes,3.36,2.56,2.6,2.98,2.88,0.0,0.0,184,25.0,0.0,120250,0,0,0,0,0,3,0.1,0.0,0,André,False,Muscle injury - 25% chance of playing,2022-08-04T16:30:05.406319Z,45,120250.jpg,Tavares Gomes,0.1,False,0,d,8,11,0,896,85,10752,1130,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,191,485,195,453,177,503,195,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11,0,1.8,1.0,1.8,1.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,23.5,37.2,116.5,127.0,129.2,89.2,14.0,16.4,93.6,37.8,32.5,77.0,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark,2.58,2.63,3.1,3.18,2.87,0.0,0.0,352,0.0,0.0,58845,0,0,0,0,0,2,0.0,0.0,0,Ciaran,False,Joined Sheffield United on loan - Expected back 01 Jul,2022-07-13T23:30:04.924214Z,45,58845.jpg,Clark,0.0,False,0,u,15,4,0,0,0,194,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,195,473,196,437,181,492,197,0.0,0.0,0.0,0.0,0.0,0.0,20,5,12,0,3.2,1.2,3.2,1.2,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,24.0,28.8,114.7,72.2,101.0,89.2,4.5,14.7,118.0,21.7,6.8,64.0,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klaesson,2.69,2.64,2.86,3.26,2.86,0.0,0.0,236,100.0,0.0,223081,0,0,0,0,0,1,-0.5,-0.5,0,Kristoffer,False,,0,40,223081.jpg,Klaesson,0.4,False,0,a,11,2,0,3411,461,8513,1585,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402,45,386,27,331,25,408,45,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,1.2,0.8,1.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebiowei,2.58,2.95,3.02,2.87,2.86,1.0,0.2,173,100.0,0.0,450535,-1,1,-1,1,0,3,0.2,-0.8,0,Malcolm,False,,0,44,450535.jpg,Ebiowei,0.2,False,0,a,7,31,1,5230,998,9743,1758,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.5,0.0,0.2,344,157,315,157,418,163,352,159,0.0,0.0,0.0,0.0,0.0,0.0,13,2,4,1,2.2,1.5,2.2,1.5,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,22.0,38.6,118.2,109.8,157.8,87.2,12.0,20.7,116.7,59.7,30.5,86.8,0,1,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.2,2.0,1.2,0.5,0.0,1.0,0.2,2.0,1.2,0.5,0.0
Robles,2.69,2.64,2.86,3.26,2.86,0.0,0.0,578,100.0,0.0,78315,0,0,0,0,0,1,-0.5,-0.5,0,Joel,False,,0,40,78315.jpg,Robles,0.0,False,0,a,11,2,0,1980,261,947,278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,380,36,363,17,307,15,386,36,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,1.2,0.8,1.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tete,2.46,2.79,3.17,3.01,2.86,2.8,2.8,215,100.0,0.0,167074,0,0,0,0,0,2,2.3,1.8,2,Kenny,False,,0,45,167074.jpg,Tete,0.4,False,0,a,9,54,11,29036,3690,19779,3242,0.6,2.4,334,0,1,1,5,0,0,0,2,0,0,0,55,83.8,17.9,0.0,10.1,66,22,186,55,459,188,175,54,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,1,1.2,0.2,1.2,0.2,14.5,25.3,61.2,87.9,104.8,52.8,13.2,16.7,81.2,40.8,44.8,73.8,14.5,25.3,61.2,87.9,104.8,52.8,13.2,16.7,81.2,40.8,44.8,73.8,1,0,78.0,0.0,0.0,4.0,4.0,1.0,4.0,334.0,84.0,0.0,0.0,4.0,1.0,2.52,13.75,20.95,4.47,0.0,2.75,2.52,13.75,20.95,4.47,0.0
Klich,2.72,2.55,3.45,2.69,2.85,1.0,1.0,223,100.0,0.0,72222,0,0,-1,1,0,3,0.5,0.5,1,Mateusz,False,,0,49,72222.jpg,Klich,0.1,False,0,a,11,2,4,2085,372,6287,1002,0.2,0.8,69,0,0,0,1,0,0,0,0,0,0,0,16,18.2,48.2,6.0,7.2,256,106,95,70,248,127,220,105,0.0,0.0,0.0,0.0,3.0,0.0,5,2,8,1,0.8,1.2,0.8,1.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,26.0,39.3,115.1,114.1,164.8,90.5,19.0,20.0,111.2,55.0,33.5,96.2,0,1,31.0,0.0,4.0,4.0,0.0,0.0,4.0,69.0,17.0,0.0,4.0,0.0,0.0,1.8,4.0,4.55,12.05,1.5,1.0,1.8,4.0,4.55,12.05,1.5
Clarke,3.08,3.16,2.55,2.62,2.85,0.0,0.0,543,0.0,0.0,178173,0,0,0,0,0,2,0.0,0.0,0,Matt,False,Transferred to Middlesbrough,2022-08-26T07:23:35.673658Z,40,178173.jpg,Clarke,0.2,False,0,u,5,36,0,10007,0,14609,4387,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,390,144,374,140,318,112,396,144,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,0,1.5,1.5,1.5,1.5,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,1,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberts,3.08,3.16,2.55,2.62,2.85,0.0,0.0,122,0.0,0.0,433589,0,0,0,0,0,2,0.0,0.0,0,Haydon,False,Joined Derby County on loan - Expected back 01 Jul,2022-07-09T22:00:04.021716Z,40,433589.jpg,Roberts,0.0,False,0,u,5,36,0,0,0,335,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,154,392,150,337,123,414,154,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,0,1.5,1.5,1.5,1.5,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,25.2,42.3,115.0,117.1,192.0,90.5,19.0,15.5,99.4,27.5,28.5,87.2,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barkley,2.47,3.26,2.81,2.83,2.84,0.0,0.0,131,100.0,0.0,88894,0,0,-1,1,0,3,0.5,0.5,0,Ross,False,,0,49,88894.jpg,Barkley,0.1,False,0,a,6,8,0,1659,213,3861,631,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,233,548,234,529,219,558,235,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarr,2.12,3.33,3.08,2.81,2.84,0.0,0.0,143,0.0,0.0,204727,0,0,0,0,0,2,0.0,0.0,0,Malang,False,Season-long loan to Monaco,2022-08-12T14:18:58.649483Z,50,204727.jpg,Sarr,0.1,False,0,u,6,8,0,289,0,10264,525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,214,572,214,561,212,577,214,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,1,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hudson-Odoi,2.47,3.26,2.81,2.83,2.84,0.0,0.0,144,100.0,0.0,209046,0,0,-2,2,0,3,0.5,0.5,0,Callum,False,,0,53,209046.jpg,Hudson-Odoi,0.1,False,0,a,6,8,0,1819,321,6537,911,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,254,582,254,575,248,585,254,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chukwuemeka,2.47,3.26,2.81,2.83,2.84,0.0,0.0,48,100.0,0.0,478912,0,0,-1,1,0,3,0.5,0.5,0,Carney,False,,0,44,478912.jpg,Chukwuemeka,0.5,False,0,a,6,8,0,23104,1883,35593,6101,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,184,462,188,424,168,482,188,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iversen,3.89,2.25,2.68,2.54,2.84,0.0,0.0,548,100.0,0.0,207270,0,0,-1,1,0,1,-0.5,-0.5,0,Daniel,False,,0,39,207270.jpg,Iversen,2.4,False,0,a,10,13,0,85338,44632,132525,22556,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,360,23,343,4,287,2,366,23,0.0,0.0,0.0,0.0,0.0,0.0,6,3,14,1,1.0,1.8,1.0,1.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smithies,3.89,2.25,2.68,2.54,2.84,0.0,0.0,581,100.0,0.0,45220,0,0,0,0,0,1,-0.5,-0.5,0,Alex,False,,0,40,45220.jpg,Smithies,0.0,False,0,a,10,13,0,2902,329,1394,367,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,32,358,13,302,11,381,32,0.0,0.0,0.0,0.0,0.0,0.0,6,3,14,1,1.0,1.8,1.0,1.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,29.0,46.5,131.4,144.6,188.2,110.2,18.2,16.2,94.4,28.5,38.8,82.8,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gilmour,2.47,3.26,2.81,2.83,2.84,0.0,0.0,149,100.0,0.0,243568,0,0,-1,1,0,3,0.5,0.5,0,Billy,False,,0,44,243568.jpg,Gilmour,0.6,False,0,a,6,8,0,29285,1509,35067,6803,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,175,450,180,410,158,469,179,0.0,0.0,0.0,0.0,0.0,0.0,10,2,17,0,1.2,2.0,1.2,2.0,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,25.0,39.4,128.4,109.4,157.2,92.0,21.5,19.5,118.5,28.4,47.5,102.8,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
