web_name,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Havertz,NFO,3.22,MCI,8.88,CRY,5.59,LIV,5.57,FUL,4.89,5.63,3.5,12.0,145,100.0,0.0,219847,0,0,-3,3,1,4,13.0,12.5,12,Kai,False,,0,77,219847.jpg,Havertz,4.2,False,0,a,6,8,49,598206,89472,643011,5819,1.6,6.4,971,4,1,4,13,0,0,0,3,0,0,8,138,224.2,144.4,394.0,76.4,12,3.6033,0.78455,4.38785,15.8901,120,12,120,13,29,12,55,12,0.0,0.0,0.0,0.0,3.0,0.0,0.33398,0.0,0.07272,0.4067,1.47282,1.2,24,13,8,3,108,15,79,13,1.11226,0.37075,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,0,1,90.0,0.0,6.0,14.0,11.0,0.65,4.0,260.0,65.0,0.0,2.0,3.0,0.6,5.46,9.86,16.01,10.31,28.14,6.0,7.53,19.0,26.95,15.92,32.5
Cancelo,EVE,6.19,CHE,4.25,MUN,7.81,WOL,5.81,TOT,3.57,5.53,4.7,1.0,306,100.0,0.0,121145,0,0,4,-4,4,2,2.0,2.0,1,João,False,,0,74,121145.jpg,Cancelo,51.5,False,0,a,13,43,71,3529808,21734,2694415,48930,0.1,9.6,1138,2,2,6,14,0,0,0,3,1,0,10,288,261.4,242.8,252.0,74.9,14,0.7796,1.4136,2.1932,11.3519,81,20,52,7,58,2,60,6,0.0,0.0,0.0,0.0,0.0,0.0,0.06166,0.0,0.1118,0.17345,0.89778,1.11,31,1,283,93,31,6,3,2,1.10721,0.47452,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,1,0,22.0,0.0,4.0,15.0,13.0,0.76,5.0,312.0,62.0,0.0,2.0,3.0,0.6,4.99,19.2,17.43,16.19,16.8,1.6,3.6,8.4,7.4,11.56,18.4
Almirón,LEE,5.61,ARS,4.93,FUL,5.16,CRY,5.9,WHU,6.01,5.52,6.3,8.0,369,100.0,0.0,179018,1,-1,9,-9,3,3,8.0,8.0,8,Miguel,True,,0,59,179018.jpg,Almirón Rejala,40.9,False,0,a,15,4,101,4901839,154929,668685,6235,1.4,17.1,1337,9,2,9,9,0,0,0,0,0,0,9,324,430.2,214.3,606.0,125.3,16,5.0885,1.35533,6.44383,13.5623,13,3,65,51,9,3,14,8,6.0,0.0,0.0,0.0,0.0,0.0,0.34253,0.0,0.09123,0.43377,0.91294,0.61,72,35,26,15,6,2,5,2,1.07704,0.60583,10,2,11,1,1.4,1.7,2.4,2.8,26.4,36.5,129.2,100.6,135.1,96.5,13.4,13.9,85.0,30.1,23.5,70.7,35.8,53.5,188.2,137.6,209.2,134.8,9.0,17.5,98.1,47.9,29.0,73.6,0,1,82.0,0.0,1.0,16.0,16.0,0.94,5.0,427.0,85.0,0.0,0.0,5.0,1.0,7.83,20.25,26.89,13.39,37.88,8.8,10.24,28.6,37.52,18.7,46.0
Diego Costa,MUN,5.76,AVL,5.12,WHU,6.32,MCI,4.61,LIV,5.67,5.5,1.1,1.0,625,100.0,100.0,18507,0,0,0,0,0,4,1.0,1.0,1,Diego,False,,2022-10-28T15:00:08.264065Z,55,18507.jpg,Da Silva Costa,0.3,False,0,a,20,39,8,145237,2373,117995,1986,0.2,1.5,502,0,0,1,10,0,0,0,1,1,0,0,-6,9.4,42.1,313.0,36.1,6,1.7959,0.16988,1.9657799999999999,8.2617,402,49,257,38,41,17,189,29,0.0,0.0,0.0,0.0,0.0,0.0,0.32197,0.0,0.03046,0.35243,1.48118,1.79,102,38,262,26,381,50,288,45,1.0757,0.17928,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,90.0,2.0,2.0,7.0,6.0,0.75,3.0,259.0,86.0,1.0,1.0,3.0,0.75,5.16,-0.86,1.34,6.01,44.71,0.67,8.73,-3.0,1.07,8.4,78.67
Nelson,BHA,6.49,NEW,5.28,TOT,3.87,MUN,5.52,EVE,6.04,5.44,10.0,0.0,23,0.0,0.0,200641,0,0,-2,2,1,3,0.0,0.0,0,Reiss,False,Muscle injury - Expected back 04 Feb,2022-12-22T15:30:07.123983Z,48,200641.jpg,Nelson,0.0,False,0,i,1,3,20,12698,5,12944,572,0.0,4.2,64,2,1,1,0,0,0,0,0,0,0,3,53,90.8,31.0,79.0,20.1,0,0.6306,0.15378,0.78438,0.3883,274,121,290,153,197,116,280,129,0.0,0.0,0.0,0.0,0.0,0.0,0.88678,0.0,0.21625,1.10303,0.54605,0.0,264,159,576,235,1,1,516,202,0.0,1.40625,19,3,5,0,1.5,1.2,2.4,1.8,21.0,26.3,95.1,73.0,95.7,76.6,12.4,12.0,77.1,23.7,19.0,68.2,27.6,35.9,129.1,94.9,134.8,102.8,5.4,11.3,78.2,23.6,11.4,53.6,0,1,0.0,9.0,7.0,2.0,1.0,0.12,2.0,64.0,32.0,2.0,2.0,1.0,0.33,10.05,26.5,45.4,15.5,39.5,10.0,10.05,26.5,45.4,15.5,39.5
Bowen,BRE,5.12,LEE,5.91,WOL,4.66,EVE,6.74,NEW,4.68,5.42,3.2,4.0,465,100.0,100.0,178186,0,0,-5,5,1,3,4.0,3.5,4,Jarrod,False,,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,2.5,False,0,a,19,21,51,783979,5054,1172295,4914,0.5,6.4,1431,2,2,3,20,0,0,1,1,0,0,3,136,217.0,270.9,534.0,102.2,16,4.8061,1.63659,6.44269,17.7896,129,56,43,34,15,7,24,17,2.0,0.0,0.0,0.0,2.0,0.0,0.30227,0.0,0.10293,0.4052,1.11884,1.26,17,8,71,33,128,57,104,36,1.00629,0.18868,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,0,1,90.0,0.0,1.0,16.0,16.0,0.94,5.0,447.0,89.0,0.0,0.0,5.0,1.0,6.39,8.5,13.56,16.93,33.38,2.6,3.9,5.0,5.56,11.58,21.8
Robertson,LEI,5.53,BRE,3.94,BHA,6.0,CHE,6.83,WOL,4.82,5.42,3.9,8.0,284,100.0,100.0,122798,0,0,-2,2,1,2,9.0,9.0,8,Andrew,False,,2022-09-12T12:49:44.518979Z,68,122798.jpg,Robertson,6.0,False,0,a,12,14,51,864300,66344,1431350,4235,1.2,7.5,949,0,5,2,12,0,0,0,0,0,0,7,249,254.6,429.0,113.0,79.7,11,0.3737,3.24474,3.61844,14.007,86,24,10,4,162,21,49,4,2.0,0.0,0.0,0.0,0.0,0.0,0.03544,0.0,0.30772,0.34316,1.32838,1.14,45,3,27,6,68,14,59,23,1.0432,0.18967,2,3,10,1,1.5,1.6,1.6,0.8,26.6,36.2,119.3,106.6,136.1,97.3,14.0,14.5,85.2,36.1,23.5,80.8,22.8,40.5,89.6,136.7,179.0,83.6,19.0,18.2,94.7,60.4,26.2,99.0,1,0,90.0,3.0,3.0,13.0,11.0,0.79,5.0,445.0,89.0,0.0,0.0,5.0,1.0,6.13,19.15,19.58,33.0,8.69,5.6,9.3,27.8,32.24,53.28,7.4
Darwin,LEI,4.42,BRE,3.95,BHA,6.96,CHE,6.03,WOL,5.75,5.42,4.2,2.0,297,100.0,100.0,447203,0,0,0,0,0,4,3.0,3.0,2,Darwin,False,,2022-10-21T12:30:07.785802Z,90,447203.jpg,Núñez Ribeiro,16.9,False,0,a,12,14,46,2710026,40911,2946245,96190,0.2,5.1,688,5,2,1,10,0,0,0,0,1,0,6,146,249.4,163.4,579.0,97.9,8,5.8623,1.4427299999999998,7.30503,13.6123,91,7,96,11,10,7,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.76687,0.0,0.18873,0.9556,1.78068,1.31,10,5,158,18,52,11,24,6,1.04651,0.13081,2,3,10,1,1.5,1.6,1.6,0.8,26.6,36.2,119.3,106.6,136.1,97.3,14.0,14.5,85.2,36.1,23.5,80.8,22.8,40.5,89.6,136.7,179.0,83.6,19.0,18.2,94.7,60.4,26.2,99.0,0,1,87.0,2.0,7.0,11.0,8.0,0.53,4.0,349.0,87.0,0.0,1.0,4.0,0.8,8.9,13.27,22.67,14.85,52.64,6.0,11.2,20.25,30.55,26.58,55.0
Andreas,SOU,4.22,LEI,9.25,NEW,4.38,TOT,4.21,CHE,4.98,5.41,4.0,3.0,346,100.0,100.0,156689,0,0,1,-1,1,3,3.0,3.0,3,Andreas,False,,2022-08-14T00:00:05.954103Z,46,156689.jpg,Hoelgebaum Pereira,24.1,False,0,a,9,54,64,2501421,24872,2162137,34553,0.7,13.9,1324,2,5,4,22,0,0,0,3,0,0,6,200,263.8,612.8,237.0,111.5,16,2.7722,2.20858,4.98078,24.2783,78,36,3,2,66,41,19,12,1.0,0.0,1.0,0.0,2.0,0.0,0.18844,0.0,0.15013,0.33857,1.65034,1.5,312,187,79,36,60,30,14,6,1.08761,0.2719,7,2,17,1,0.8,1.8,0.8,2.4,26.1,38.1,128.2,105.4,148.3,93.7,21.4,17.9,111.7,39.8,27.5,98.6,31.0,38.4,148.9,100.2,134.6,113.2,23.4,19.5,128.4,49.7,16.0,108.2,0,1,84.0,0.0,1.0,16.0,16.0,0.94,5.0,426.0,85.0,0.0,0.0,5.0,1.0,6.97,12.5,16.49,38.3,14.81,4.8,9.34,15.2,24.44,52.66,16.2
Cucurella,NFO,4.04,FUL,7.8,CRY,5.18,LIV,5.16,FUL,4.47,5.33,2.6,6.0,112,100.0,100.0,179268,0,0,1,-1,0,2,7.0,6.5,6,Marc,False,,2022-09-30T14:00:06.792994Z,51,179268.jpg,Cucurella Saseta,8.5,False,0,a,6,8,37,1785862,125308,1815291,8413,1.2,7.3,936,0,2,3,13,0,0,0,2,0,0,1,197,191.6,163.6,62.0,41.7,12,0.3283,0.60323,0.93153,16.2154,160,55,95,17,224,52,153,34,0.0,0.0,0.0,0.0,0.0,0.0,0.03157,0.0,0.058,0.08957,1.55917,1.25,175,19,46,18,191,66,40,13,1.15385,0.28846,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,90.0,0.0,7.0,14.0,10.0,0.59,5.0,295.0,59.0,0.0,2.0,3.0,0.6,2.98,14.07,13.69,11.69,4.43,2.2,1.66,10.4,7.76,4.74,4.0
James,NFO,5.19,MCI,7.01,CRY,5.7,LIV,3.91,FUL,4.69,5.3,3.4,1.0,146,50.0,100.0,225796,0,0,-2,2,0,2,1.0,1.5,1,Reece,False,Knee injury - 50% chance of playing,2022-12-28T00:00:07.973777Z,58,225796.jpg,James,19.4,False,0,d,6,8,27,3643798,28686,5739341,291134,0.2,4.7,610,1,1,1,8,0,0,0,3,0,0,5,142,157.0,162.6,108.0,42.8,7,0.8207,1.23525,2.05595,8.0536,192,74,98,18,167,23,141,29,4.0,0.0,1.0,0.0,0.0,0.0,0.12109,0.0,0.18225,0.30334,1.18824,1.18,82,10,274,92,115,32,20,6,1.03279,0.14754,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,52.0,6.0,4.0,8.0,7.0,0.64,1.0,52.0,52.0,3.0,1.0,1.0,0.5,5.35,17.75,19.62,20.32,13.5,1.0,4.0,6.0,9.8,2.8,27.0
Kulusevski,AVL,3.66,CRY,5.56,ARS,8.37,FUL,4.63,MCI,4.06,5.26,4.3,2.0,446,100.0,100.0,445044,0,0,0,0,1,3,2.5,2.5,2,Dejan,False,,2022-09-29T14:30:07.727260Z,80,445044.jpg,Kulusevski,5.5,False,0,a,18,6,43,1904651,8147,2225658,15082,0.2,5.4,699,1,5,2,12,0,0,0,0,0,0,3,146,195.4,250.3,253.0,69.9,8,0.9837,2.7309,3.7146,9.6019,155,65,49,40,57,35,70,48,3.0,0.0,0.0,0.0,0.0,0.0,0.12666,0.0,0.35162,0.47827,1.2363,1.55,20,10,157,85,47,23,65,19,1.03004,0.25751,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,0,1,90.0,6.0,3.0,10.0,8.0,0.73,3.0,201.0,67.0,2.0,1.0,2.0,0.67,6.99,14.6,19.54,25.03,25.3,3.67,8.07,14.0,21.87,30.03,28.67
Toney,WHU,6.11,LIV,4.29,BOU,4.67,LEE,5.88,SOU,5.3,5.25,5.9,5.0,80,100.0,100.0,144485,1,-1,5,-5,3,4,5.0,4.5,5,Ivan,True,,2022-10-29T17:00:07.058574Z,75,144485.jpg,Toney,24.3,False,0,a,4,94,88,5943031,213540,4188645,41435,0.7,11.7,1350,11,2,4,25,0,0,0,6,0,0,14,305,483.2,222.9,681.0,138.9,15,8.8753,1.2259200000000001,10.10122,20.4715,5,3,62,6,6,5,7,5,0.0,0.0,1.0,0.0,1.0,0.0,0.59169,0.0,0.08173,0.67341,1.36477,1.67,27,14,67,9,12,4,13,4,1.0,0.26667,18,3,19,0,0.8,1.2,0.8,1.6,23.0,31.4,100.1,97.6,117.3,88.8,21.4,16.3,102.7,35.4,24.4,95.1,29.8,39.5,141.5,119.6,134.0,117.0,20.0,15.5,100.0,31.2,24.0,96.8,0,1,90.0,0.0,2.0,15.0,15.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,9.26,20.33,32.21,14.86,45.4,5.25,10.33,18.0,31.1,11.02,61.25
Arrizabalaga,NFO,3.91,FUL,7.51,CRY,4.67,LIV,5.73,FUL,4.37,5.24,5.4,9.0,133,100.0,75.0,109745,0,0,0,0,1,1,10.0,7.1,9,Kepa,False,,2022-10-29T17:30:06.932408Z,45,109745.jpg,Arrizabalaga,6.2,False,0,a,6,8,38,1045870,55929,419580,3242,2.0,8.4,585,0,0,4,5,0,0,0,0,0,26,5,164,201.0,0.1,0.0,20.2,7,0.0,0.00439,0.00439,7.69,144,19,440,9,561,55,276,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00068,0.00068,1.18308,0.77,335,19,14,1,19,2,55,11,1.07692,0.61538,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,90.0,3.0,8.0,7.0,6.0,0.43,3.0,225.0,75.0,3.0,0.0,2.0,1.0,2.89,23.43,28.71,0.01,0.0,4.0,2.47,19.33,24.47,0.0,0.0
Humphreys,NFO,3.7,MCI,8.44,CRY,4.93,LIV,4.35,FUL,4.73,5.23,0.0,0.0,673,100.0,0.0,461188,0,0,0,0,0,2,3.0,2.5,0,Bashir,False,,0,45,461188.jpg,Humphreys,0.0,False,0,a,6,8,0,20,20,3,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,606,231,603,231,589,230,608,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,92,518,212,616,230,673,236,0.0,0.0,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Podence,MUN,4.51,AVL,4.55,WHU,6.5,MCI,4.59,LIV,5.92,5.21,3.1,6.0,483,100.0,0.0,200600,0,0,-2,2,1,3,6.0,6.0,6,Daniel,False,,0,53,200600.jpg,Castelo Podence,0.8,False,0,a,20,39,50,233784,2072,279207,1053,1.1,9.4,1089,3,1,3,22,0,0,0,4,0,0,6,132,219.4,324.6,380.0,92.2,13,2.4249,1.2405,3.6654,15.5825,128,55,28,22,32,18,31,22,5.0,0.0,0.0,0.0,0.0,0.0,0.2004,0.0,0.10252,0.30293,1.28781,1.82,149,84,49,21,136,61,203,64,1.07438,0.24793,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,72.0,0.0,5.0,16.0,12.0,0.71,5.0,319.0,64.0,0.0,2.0,3.0,0.6,5.76,8.25,13.71,20.29,23.75,2.8,7.44,7.8,17.24,19.72,37.8
Koulibaly,NFO,4.02,FUL,7.28,CRY,4.94,LIV,5.47,FUL,4.19,5.18,3.5,6.0,520,100.0,100.0,86129,0,0,0,0,0,2,7.0,6.5,6,Kalidou,False,,2022-10-23T00:00:07.587931Z,55,86129.jpg,Koulibaly,6.4,False,0,a,6,8,35,865932,20835,1402479,4053,1.1,6.4,832,1,0,4,9,0,0,0,2,1,0,2,184,198.0,39.0,90.0,32.8,9,0.4188,0.17712,0.59592,10.4966,151,52,269,84,185,31,210,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.01916,0.06446,1.13545,0.97,107,12,52,20,103,26,53,20,0.97356,0.43269,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,90.0,1.0,7.0,10.0,9.0,0.56,2.0,180.0,90.0,1.0,2.0,2.0,0.5,3.28,18.4,19.8,3.9,9.0,3.5,1.55,16.0,10.6,0.85,4.0
Rodri,EVE,5.53,CHE,4.65,MUN,7.25,WOL,4.87,TOT,3.47,5.15,3.3,8.0,315,100.0,100.0,220566,0,0,-4,4,0,3,9.0,9.0,8,Rodrigo,False,,2022-10-02T21:00:07.266280Z,56,220566.jpg,Hernandez,1.5,False,0,a,13,43,46,158059,2694,323131,1341,1.4,8.2,1212,1,3,5,12,0,0,0,2,0,0,2,256,315.2,237.7,182.0,73.6,14,1.7646,1.70895,3.47355,9.8643,59,24,55,44,98,60,64,45,0.0,0.0,0.0,0.0,0.0,0.0,0.13103,0.0,0.1269,0.25794,0.7325,0.89,100,54,25,14,121,54,139,46,1.0396,0.37129,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,0,1,90.0,0.0,3.0,14.0,14.0,0.82,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.26,18.29,22.51,16.98,13.0,3.4,6.34,20.2,26.08,19.72,17.6
March,ARS,5.17,EVE,4.09,LIV,5.69,LEI,5.03,BOU,5.3,5.06,3.8,13.0,107,100.0,0.0,109345,0,0,0,0,1,3,12.5,13.0,13,Solly,False,,0,50,109345.jpg,March,0.6,False,0,a,5,36,57,148199,15348,111916,1861,2.6,11.4,1299,1,5,4,20,0,0,0,1,0,0,4,209,272.0,318.7,411.0,100.1,15,2.656,1.9961900000000001,4.65219,17.2777,73,33,30,24,26,16,25,18,2.0,0.0,0.0,0.0,0.0,0.0,0.18402,0.0,0.1383,0.32232,1.19707,1.39,183,105,4,2,80,36,238,78,1.03926,0.27714,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,0,1,82.0,0.0,2.0,15.0,15.0,0.88,5.0,442.0,88.0,0.0,0.0,5.0,1.0,6.67,13.93,18.13,21.25,27.4,4.8,7.0,18.2,25.44,22.72,22.0
Ream,SOU,3.7,CHE,9.85,NEW,3.99,TOT,3.65,CHE,4.09,5.06,2.8,14.0,201,100.0,0.0,82514,0,0,0,0,1,2,14.0,14.0,14,Tim,False,,0,45,82514.jpg,Ream,0.5,False,0,a,9,54,45,66669,35183,28591,1856,3.1,10.0,1437,1,0,4,26,0,0,0,1,0,0,4,282,326.0,17.4,68.0,41.3,16,0.2373,0.11947999999999999,0.35678000000000004,28.9739,50,12,331,118,213,45,154,35,0.0,0.0,0.0,0.0,0.0,0.0,0.01486,0.0,0.00748,0.02235,1.81465,1.63,327,65,2,1,160,50,246,89,1.00209,0.25052,7,2,17,1,0.8,1.8,0.8,2.4,26.1,38.1,128.2,105.4,148.3,93.7,21.4,17.9,111.7,39.8,27.5,98.6,31.0,38.4,148.9,100.2,134.6,113.2,23.4,19.5,128.4,49.7,16.0,108.2,1,0,90.0,0.0,1.0,16.0,16.0,0.94,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.58,17.62,20.38,1.09,4.25,4.6,3.92,20.8,26.04,0.64,12.4
Trossard,ARS,4.97,EVE,5.35,LIV,4.79,LEI,4.6,BOU,5.26,4.99,5.5,2.0,111,100.0,0.0,116216,-1,1,5,-5,2,3,1.5,2.0,2,Leandro,False,,0,70,116216.jpg,Trossard,23.9,False,0,a,5,36,82,4410850,15895,2159996,198282,0.3,11.7,1257,7,3,4,20,0,0,0,1,0,0,5,255,379.4,354.9,635.0,136.9,15,4.2542,2.0935099999999998,6.34771,16.9916,27,11,22,17,8,2,8,3,0.0,0.0,2.0,0.0,4.0,0.0,0.3046,0.0,0.14989,0.45449,1.21658,1.43,38,18,153,82,18,10,15,7,1.07399,0.2864,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,0,1,82.0,0.0,2.0,15.0,15.0,0.88,5.0,429.0,86.0,0.0,0.0,5.0,1.0,9.13,17.0,25.29,23.66,42.33,4.6,8.4,14.0,22.8,16.58,44.8
Bernardo,EVE,5.23,CHE,4.04,TOT,7.61,WOL,4.41,TOT,3.5,4.96,4.6,0.0,311,100.0,0.0,165809,0,0,-1,1,1,3,1.0,1.0,0,Bernardo,False,,0,69,165809.jpg,Veiga de Carvalho e Silva,7.2,False,0,a,13,43,64,1687558,3768,1823968,22948,0.0,9.3,1067,2,6,5,13,0,0,0,1,0,0,6,250,286.4,301.2,256.0,84.4,12,1.2852,2.01887,3.30407,10.5056,67,29,35,29,56,34,39,28,5.0,0.0,0.0,0.0,0.0,0.0,0.1084,0.0,0.17029,0.27869,0.88613,1.1,41,20,659,284,34,16,46,14,1.01218,0.42174,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,0,1,0.0,0.0,5.0,14.0,12.0,0.71,4.0,360.0,90.0,0.0,1.0,4.0,0.8,6.03,17.86,20.46,21.51,18.29,3.75,6.2,17.25,16.25,24.57,21.25
Benrahma,BRE,4.1,LEE,5.76,WOL,4.38,EVE,5.52,NEW,5.0,4.95,2.9,7.0,464,100.0,0.0,172841,0,0,-4,4,0,3,7.0,6.5,7,Saïd,False,,0,56,172841.jpg,Benrahma,0.9,False,0,a,19,21,41,140414,6969,270763,1412,1.3,7.3,835,3,1,1,14,0,0,0,0,0,0,0,149,224.6,225.0,311.0,76.2,8,3.2652,0.8562200000000001,4.12142,12.316,119,53,61,49,42,25,56,39,0.0,0.0,2.0,0.0,0.0,0.0,0.35194,0.0,0.09229,0.44422,1.32747,1.51,98,52,31,17,155,69,182,56,0.86228,0.10778,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,0,1,90.0,0.0,9.0,14.0,8.0,0.47,5.0,423.0,85.0,0.0,0.0,5.0,1.0,5.44,10.64,16.04,16.07,22.21,5.2,8.08,18.8,30.12,16.24,34.4
