web_name,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,opponent_14,predicted_points_14,opponent_15,predicted_points_15,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Richards,LEI,2.64,WOL,3.5,EVE,2.95,SOU,3.08,WHU,3.44,3.12,0.7,0.0,530,75.0,75.0,427623,0,0,-1,1,0,2,0.0,0.0,0,Chris,False,Knock - 75% chance of playing,2022-10-05T00:00:06.842001Z,44,427623.jpg,Richards,0.1,False,0,d,7,31,2,1338,19,4863,320,0.0,0.5,45,0,0,0,3,0,0,0,0,0,0,0,15,18.0,12.2,4.0,3.4,337,128,295,101,325,117,347,122,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.13,5.0,6.0,4.07,1.33,0.0,0.0,0.0,0.0,0.0,0.0
Collins,NFO,3.45,CRY,2.63,LEI,3.28,BRE,3.2,BHA,3.04,3.12,3.6,-1.0,516,0.0,0.0,432830,0,0,0,0,1,2,0.0,0.0,0,Nathan,False,Suspended until 18 Oct,2022-09-17T14:00:06.744492Z,45,432830.jpg,Collins,0.9,False,0,s,20,39,25,159582,143,131076,7709,-0.2,5.6,572,0,0,3,7,0,0,0,1,1,0,6,116,121.0,27.3,6.0,15.5,132,46,237,68,312,108,238,76,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,1,0,0.0,3.0,1.0,7.0,6.0,0.86,2.0,122.0,61.0,3.0,1.0,1.0,0.5,2.21,16.57,17.29,3.9,0.86,3.0,1.55,12.0,15.0,0.3,0.0
Hennessey,WOL,3.16,BHA,3.03,LIV,2.95,ARS,2.82,BRE,3.64,3.12,0.0,0.0,518,100.0,0.0,20066,0,0,-1,1,0,1,-0.5,-0.5,0,Wayne,False,,0,39,20066.jpg,Hennessey,1.8,False,0,a,16,17,0,42420,7434,77211,2839,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,425,27,403,9,347,3,426,27,0.0,0.0,0.0,0.0,0.0,0.0,2,2,20,0,0.3,1.2,0.2,1.6,23.9,34.9,109.3,105.6,134.9,83.7,24.4,14.4,85.5,34.2,23.8,102.7,27.4,37.4,128.1,116.3,130.6,101.2,22.2,13.8,73.4,34.8,29.8,94.4,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakupović,TOT,3.58,NEW,3.23,CRY,2.76,FUL,3.16,LEI,2.89,3.12,0.0,0.0,627,100.0,0.0,11974,0,0,0,0,0,1,-0.5,0.0,0,Eldin,False,,0,40,11974.jpg,Jakupovic,0.0,False,0,a,8,11,0,958,70,419,66,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,447,34,425,16,371,10,448,34,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neves,NFO,2.92,CRY,3.04,LEI,2.94,BRE,3.7,BHA,2.93,3.11,3.0,0.7,480,100.0,0.0,171317,0,0,0,0,1,3,1.2,0.0,0,Rúben,False,,2022-10-01T19:00:07.206455Z,55,171317.jpg,da Silva Neves,1.5,False,0,a,20,39,24,181387,2841,237810,7870,0.1,4.4,720,1,0,3,9,0,0,0,5,0,0,5,133,226.0,100.0,65.0,39.0,24,10,95,67,155,92,66,47,5.0,0.0,1.0,0.0,2.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,0,1,0.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,4.88,16.62,28.25,12.5,8.12,1.33,3.3,10.67,20.2,5.7,7.33
Cairney,BOU,3.36,AVL,3.03,LEE,3.21,EVE,3.41,MCI,2.55,3.11,1.0,1.0,200,100.0,0.0,76357,-1,1,-3,3,0,3,1.5,1.0,1,Tom,False,,0,47,76357.jpg,Cairney,0.0,False,0,a,9,54,9,2547,188,6140,178,0.2,1.9,151,0,0,0,4,0,0,0,0,0,0,0,37,22.4,30.6,45.0,9.9,320,140,225,130,186,107,289,133,4.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,0,1,19.0,0.0,10.0,9.0,0.0,0.0,4.0,100.0,25.0,0.0,5.0,0.0,0.0,1.1,4.11,2.49,3.4,5.0,1.0,1.8,4.0,3.45,4.25,10.25
Robinson,BOU,3.09,AVL,3.83,LEE,3.28,EVE,3.63,MCI,1.7,3.11,1.6,0.3,217,100.0,75.0,169528,0,0,-1,1,0,2,0.8,0.2,1,Antonee,False,,2022-09-03T18:00:06.609846Z,44,169528.jpg,Robinson,0.1,False,0,a,9,54,11,8933,1161,14048,266,0.1,2.5,568,0,0,1,10,0,0,0,2,0,0,0,88,119.0,62.1,3.0,18.5,134,48,145,33,328,119,204,58,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,1,0,90.0,4.0,0.0,7.0,6.0,1.0,2.0,118.0,59.0,4.0,0.0,1.0,1.0,2.64,12.57,17.0,8.87,0.43,1.0,1.3,9.0,10.2,2.1,1.0
Webster,BRE,3.36,NFO,3.45,MCI,1.92,CHE,3.71,WOL,3.12,3.11,2.8,0.5,108,100.0,0.0,110735,0,0,0,0,0,2,0.5,0.0,2,Adam,False,,0,45,110735.jpg,Webster,0.7,False,0,a,5,36,22,99737,6898,58277,2185,0.1,4.9,720,0,0,3,9,1,0,0,1,0,0,0,127,112.2,34.9,51.0,20.0,142,54,213,57,175,35,189,54,0.0,0.0,0.0,0.0,0.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,1,0,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.5,15.88,14.02,4.36,6.38,0.67,2.87,15.0,15.13,9.23,4.0
Dunk,BRE,3.2,NFO,3.23,MCI,1.83,CHE,3.63,WOL,3.63,3.1,3.1,1.5,106,100.0,0.0,83299,0,0,1,-1,0,2,1.5,1.0,2,Lewis,False,,0,46,83299.jpg,Dunk,4.6,False,0,a,5,36,25,587865,31196,359367,11895,0.3,5.4,720,0,0,3,9,1,0,0,0,0,0,2,131,118.4,15.1,38.0,17.0,136,50,283,96,208,49,223,68,0.0,0.0,0.0,0.0,0.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,1,0,90.0,0.0,2.0,8.0,8.0,0.8,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.12,16.38,14.8,1.89,4.75,1.33,2.73,14.0,17.4,0.93,9.33
Šarkić,NFO,2.86,CRY,2.48,LEI,2.93,BRE,3.62,BHA,3.63,3.1,0.0,0.0,492,100.0,0.0,216208,0,0,0,0,0,1,0.5,-0.5,0,Matija,False,,0,40,216208.jpg,Šarkić,1.7,False,0,a,20,39,0,20760,397,61849,2366,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,50,449,33,396,27,471,50,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onana,TOT,2.58,NEW,3.31,CRY,3.55,FUL,2.86,LEI,3.19,3.1,2.5,3.0,577,100.0,0.0,449871,0,0,-1,1,0,3,2.5,3.0,1,Amadou,False,,0,49,449871.jpg,Onana,0.2,False,0,a,8,11,20,39474,1633,25843,1363,0.6,4.1,553,0,2,3,6,0,0,0,3,0,0,0,78,82.0,48.8,95.0,22.4,208,91,173,105,108,65,173,94,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,0,1,90.0,0.0,3.0,8.0,6.0,0.67,4.0,343.0,86.0,0.0,1.0,4.0,0.8,2.8,9.75,10.25,6.1,11.88,2.75,2.85,9.75,11.8,7.62,9.5
Smith,NFO,2.86,CRY,2.48,LEI,2.93,BRE,3.62,BHA,3.63,3.1,0.0,0.0,557,100.0,0.0,246799,0,0,0,0,0,1,0.5,-0.5,0,Jackson,False,,0,40,246799.jpg,Smith,0.8,False,0,a,20,39,0,25868,308,30954,1210,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,53,455,36,402,30,477,53,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,1,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evans,CRY,3.18,LEE,3.69,WOL,3.54,MCI,2.14,EVE,2.96,3.1,1.2,2.0,249,75.0,0.0,37642,0,0,-1,1,0,2,1.5,2.5,1,Jonny,False,Calf injury - 75% chance of playing,2022-10-13T14:00:06.898327Z,44,37642.jpg,Evans,0.3,False,0,d,10,13,11,15724,1377,23265,1690,0.5,2.5,810,0,0,1,24,0,0,0,0,0,0,0,144,177.6,20.3,35.0,23.3,59,16,260,81,217,56,162,41,0.0,0.0,0.0,0.0,0.0,0.0,3,2,7,1,1.0,1.2,0.6,0.6,20.8,32.5,91.2,100.5,133.9,76.5,14.6,16.9,87.6,47.4,33.8,74.9,13.2,23.0,48.5,65.2,116.6,39.0,12.6,14.0,71.7,39.7,28.2,56.6,1,0,90.0,0.0,1.0,9.0,9.0,0.9,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.59,16.0,19.73,2.26,3.89,1.5,3.53,17.25,23.0,3.92,8.25
Randolph,SOU,3.33,LIV,2.53,BOU,3.71,MUN,3.11,CRY,2.78,3.09,0.0,0.0,571,100.0,0.0,32259,0,0,0,0,0,1,0.0,0.0,0,Darren,False,,0,40,32259.jpg,Randolph,0.2,False,0,a,19,21,0,10029,181,7115,338,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,36,427,18,373,12,450,36,0.0,0.0,0.0,0.0,0.0,0.0,9,2,17,0,0.8,1.7,0.2,1.6,24.9,36.8,124.6,101.4,142.6,89.2,22.1,16.8,105.0,27.0,36.5,98.2,25.4,34.3,122.0,96.6,125.4,86.6,25.6,14.7,89.4,24.7,33.0,96.6,1,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbabu,BOU,3.41,AVL,3.76,LEE,2.91,EVE,3.47,MCI,1.84,3.08,1.2,0.0,532,100.0,0.0,120721,0,0,-1,1,0,2,0.5,0.0,0,Kevin,False,,0,44,120721.jpg,Mbabu,0.2,False,0,a,9,54,6,8560,405,15652,590,0.0,1.4,131,0,1,0,6,0,0,0,1,0,0,0,36,39.2,37.4,0.0,7.7,284,109,202,54,476,204,302,104,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,1,0,0.0,0.0,8.0,5.0,1.0,0.11,2.0,106.0,53.0,0.0,4.0,1.0,0.2,1.54,7.2,7.84,7.48,0.0,0.5,0.85,5.5,6.0,2.4,0.0
Dasilva,BHA,3.14,CHE,3.44,AVL,3.21,WOL,2.98,NFO,2.64,3.08,2.6,1.3,83,100.0,0.0,183656,-1,1,-1,1,0,3,1.3,1.3,1,Josh,False,,0,44,183656.jpg,Dasilva,5.6,False,0,a,4,94,23,1375565,8061,1028472,41276,0.3,5.2,444,2,0,1,9,0,0,0,1,0,0,0,88,110.6,63.5,68.0,24.2,146,59,140,91,143,87,150,87,4.0,0.0,0.0,0.0,4.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,0,1,45.0,0.0,6.0,9.0,4.0,0.4,4.0,167.0,42.0,0.0,4.0,1.0,0.2,2.69,9.78,12.29,7.06,7.56,1.25,1.47,6.75,3.85,8.38,2.5
Chambers,CHE,3.33,FUL,2.84,BRE,3.43,NEW,2.7,MUN,3.1,3.08,1.5,0.0,32,100.0,75.0,101184,0,0,-2,2,0,2,-0.5,0.4,0,Calum,False,,2022-10-02T21:00:06.977430Z,43,101184.jpg,Chambers,0.2,False,0,a,2,7,3,5624,125,19604,675,0.0,0.7,91,0,0,0,1,0,0,0,0,0,0,0,20,30.0,0.6,0.0,3.1,305,115,368,140,442,184,351,124,0.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,1,0,0.0,1.0,8.0,2.0,1.0,0.11,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.55,10.0,15.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste,BHA,3.21,CHE,3.55,AVL,3.18,WOL,3.02,NFO,2.43,3.08,1.8,2.0,94,100.0,0.0,432160,0,0,0,0,0,3,2.0,2.0,2,Shandon,False,,0,45,432160.jpg,Baptiste,0.3,False,0,a,4,94,16,32726,1240,32421,1907,0.4,3.6,362,0,1,1,6,0,0,0,0,0,0,0,76,47.4,81.5,39.0,16.9,270,117,117,81,202,115,225,110,0.0,0.0,0.0,0.0,0.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,0,1,62.0,0.0,6.0,9.0,4.0,0.4,4.0,224.0,56.0,0.0,2.0,3.0,0.6,1.88,8.44,5.27,9.06,4.33,2.5,2.75,11.25,6.8,15.7,4.75
Veltman,BRE,3.38,NFO,3.28,MCI,1.86,CHE,3.62,WOL,3.2,3.07,3.5,1.0,109,100.0,100.0,111478,0,0,1,-1,2,2,1.0,0.5,1,Joël,False,,2022-08-29T13:30:06.222939Z,46,111478.jpg,Veltman,4.6,False,0,a,5,36,28,716231,22392,354711,17641,0.2,6.1,669,0,0,3,9,0,0,0,1,0,0,4,134,124.0,19.9,24.0,16.8,129,44,263,83,251,75,227,70,0.0,0.0,0.0,0.0,0.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,1,0,87.0,0.0,2.0,8.0,8.0,0.8,3.0,267.0,89.0,0.0,2.0,3.0,0.6,2.1,16.75,15.5,2.49,3.0,1.0,1.6,10.67,12.4,2.97,0.67
Ritchie,MUN,2.51,EVE,3.3,TOT,3.44,AVL,3.39,SOU,2.64,3.06,1.0,0.0,350,100.0,0.0,56983,0,0,-2,2,0,2,0.0,0.0,0,Matt,False,,0,43,56983.jpg,Ritchie,0.1,False,0,a,15,4,1,2296,156,7209,279,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,502,205,486,201,434,181,504,205,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,1,0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krafth,MUN,2.51,EVE,3.3,TOT,3.44,AVL,3.39,SOU,2.64,3.06,1.0,0.0,364,0.0,0.0,111773,0,0,-2,2,0,2,0.0,0.0,0,Emil,False,Knee injury - Expected back 25 Feb,2022-08-25T11:30:06.045064Z,43,111773.jpg,Krafth,0.0,False,0,i,15,4,1,391,10,4448,53,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,507,207,492,204,444,186,509,207,0.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,1,0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jansson,BHA,3.04,CHE,2.97,AVL,3.56,WOL,3.27,NFO,2.46,3.06,2.7,2.3,78,0.0,0.0,61810,0,0,-1,1,0,2,0.0,0.0,0,Pontus,False,Hamstring injury - Unknown return date,2022-10-01T18:00:06.813642Z,44,61810.jpg,Jansson,0.7,False,0,i,4,94,16,34477,45,159757,7855,0.5,3.6,513,0,0,2,10,0,0,0,0,0,0,0,99,97.2,1.4,10.0,11.0,179,66,357,134,296,99,280,93,0.0,0.0,0.0,0.0,0.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,1,0,0.0,3.0,1.0,6.0,6.0,0.86,3.0,243.0,81.0,1.0,1.0,3.0,0.75,1.83,16.5,16.2,0.23,1.67,2.67,1.8,16.33,14.87,0.23,2.67
Schlupp,LEI,2.54,WOL,3.15,EVE,3.27,SOU,2.98,WHU,3.35,3.06,2.0,1.5,161,100.0,0.0,86417,-1,1,-2,2,0,3,1.5,1.5,2,Jeffrey,False,,0,48,86417.jpg,Schlupp,0.1,False,0,a,7,31,16,9690,342,16528,594,0.3,3.3,614,0,0,2,10,0,0,0,1,0,0,0,61,82.0,19.6,89.0,19.1,207,90,264,142,116,71,199,103,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,0,1,90.0,0.0,3.0,8.0,7.0,0.7,3.0,196.0,65.0,0.0,3.0,2.0,0.4,2.39,7.62,10.25,2.45,11.12,2.0,2.17,7.67,10.4,1.63,9.67
C.Doucouré,LEI,2.44,WOL,3.04,EVE,3.1,SOU,3.27,WHU,3.45,3.06,2.5,1.5,514,100.0,0.0,438464,0,0,0,0,0,3,1.5,1.5,1,Cheick,False,,0,50,438464.jpg,Doucouré,0.2,False,0,a,7,31,20,15909,439,16669,999,0.3,4.0,658,0,1,1,10,0,0,0,2,0,0,2,113,124.4,104.7,34.0,26.5,127,55,86,63,223,121,136,84,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,0,1,63.0,0.0,2.0,8.0,8.0,0.8,3.0,236.0,79.0,0.0,2.0,3.0,0.6,3.31,14.12,15.55,13.09,4.25,2.0,3.87,11.0,15.87,14.93,7.67
Godo,BOU,3.02,AVL,2.94,LEE,2.98,EVE,3.68,MCI,2.62,3.05,0.0,0.0,641,100.0,0.0,573062,0,0,0,0,0,3,1.7,1.2,0,Martial,False,,0,45,573062.jpg,Godo,0.0,False,0,a,9,54,0,59,59,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,239,582,241,568,229,591,239,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clyne,LEI,2.52,WOL,3.46,EVE,2.81,SOU,3.02,WHU,3.45,3.05,1.2,0.5,157,0.0,0.0,57328,0,0,0,0,0,2,0.0,0.0,0,Nathaniel,False,Ankle injury - Expected back 22 Oct,2022-10-01T18:00:06.866431Z,45,57328.jpg,Clyne,0.1,False,0,i,7,31,7,10412,26,17226,1095,0.1,1.6,413,0,0,0,8,0,0,0,1,0,0,0,44,47.2,37.9,0.0,8.5,271,102,200,52,513,212,297,102,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,2.0,4.0,6.0,4.0,0.5,2.0,70.0,35.0,2.0,3.0,0.0,0.0,1.42,7.33,7.87,6.32,0.0,1.0,0.35,3.5,3.3,0.45,0.0
Stansfield,BOU,3.34,AVL,2.95,LEE,3.15,EVE,3.4,MCI,2.42,3.05,2.3,0.0,219,0.0,0.0,490146,0,0,0,0,0,4,0.0,0.0,0,Jay,False,Season-long loan to Exeter City,2022-09-06T08:42:08.988182Z,45,490146.jpg,Stansfield,1.3,False,0,u,9,54,7,324797,0,351224,9918,0.0,1.6,85,0,1,0,2,0,0,0,0,0,0,0,22,8.4,12.8,46.0,6.7,363,43,292,42,183,40,315,43,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,0,1,0.0,5.0,4.0,3.0,1.0,0.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.23,7.33,2.8,4.27,15.33,0.0,0.0,0.0,0.0,0.0,0.0
