chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
100.0,0.0,423649,0,0,0,0,0,3,1.5,0.0,0,Enock,0.0,118,False,0,0,55,423649.jpg,3.2,Mwepu,0.2,False,0.0,a,5,36,58,0,0,0,0,0.0,10.5,Mwepu,990,2,5,3,13,0,0,0,2,0,0,5,200,244.8,143.2,210.0,59.4,238,100,202,118,171,95,233,106,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,11.0,14.0,15.0,18.0,9.0,0.38,3.0,133.0,44.0,2.0,1.0,2.0,0.67,3.22,11.11,13.43,7.94,11.06,2.0,4.17,8.67,10.27,14.2,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,441192,0,0,0,0,0,3,0.5,0.0,0,Jeremy,0.0,119,False,0,0,45,441192.jpg,1.0,Sarmiento Morante,0.1,False,0.0,a,5,36,5,0,0,0,0,0.0,1.1,Sarmiento,44,0,0,0,2,0,0,0,0,0,0,0,15,2.8,2.4,2.0,0.8,377,166,348,164,338,163,377,165,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,16.0,15.0,5.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,0.16,3.0,0.56,0.48,0.4,1.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,486672,0,0,0,0,0,3,1.0,0.0,0,Moisés,0.0,120,False,0,0,50,486672.jpg,3.4,Caicedo Corozo,0.1,False,0.0,a,5,36,27,0,0,0,0,0.0,5.4,Caicedo,660,1,1,4,6,0,0,0,2,0,0,1,124,145.4,64.6,131.0,34.1,293,125,266,141,220,116,285,130,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,78.0,29.0,1.0,8.0,7.0,0.88,5.0,421.0,84.0,0.0,0.0,5.0,1.0,3.49,15.5,17.1,6.24,11.5,3.6,4.02,19.2,19.12,6.02,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,209045,0,0,0,0,0,3,0.5,0.0,0,Taylor,0.0,121,False,0,0,45,209045.jpg,1.0,Richards,0.1,False,0.0,a,5,36,2,0,0,0,0,0.0,0.4,Richards,23,0,0,0,0,0,0,0,0,0,0,0,5,4.6,12.8,8.0,2.5,374,164,328,156,322,155,367,161,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,20.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,2.5,2.3,6.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,433589,0,0,0,0,0,2,0.0,0.0,0,Haydon,0.0,122,False,Joined Derby County on loan - Expected back 01 Jul,2022-07-09T22:00:04.021716Z,40,433589.jpg,0.0,Roberts,0.1,False,0.0,u,5,36,0,0,0,0,0,0.0,0.0,Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402,152,394,152,378,152,405,152,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,450434,0,0,0,0,0,4,1.0,0.0,0,Deniz,0.0,123,False,0,0,55,450434.jpg,0.0,Undav,3.3,False,0.0,a,5,36,0,0,0,0,0,0.0,0.0,Undav,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,50,512,50,512,50,512,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,451340,0,0,0,0,0,3,1.0,0.0,0,Kaoru,0.0,124,False,0,0,50,451340.jpg,0.0,Mitoma,0.0,False,0.0,a,5,36,0,0,0,0,0,0.0,0.0,Mitoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,492,208,492,209,489,209,493,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,474120,0,0,0,0,0,4,0.8,0.0,0,Julio,0.0,125,False,0,0,50,474120.jpg,0.0,Enciso,0.5,False,0.0,a,5,36,0,0,0,0,0,0.0,0.0,Enciso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,47,494,47,491,46,495,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,484658,0,0,0,0,0,3,0.5,0.0,0,Kacper,0.0,126,False,0,0,45,484658.jpg,0.0,Kozłowski,0.1,False,0.0,a,5,36,0,0,0,0,0,0.0,0.0,Kozłowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,186,460,187,452,187,465,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,41328,0,0,0,0,0,2,2.8,0.0,0,César,0.0,127,False,0,0,50,41328.jpg,3.2,Azpilicueta,1.0,False,0.0,a,6,8,87,0,0,0,0,0.0,17.4,Azpilicueta,2067,1,3,7,23,0,0,0,3,0,0,2,453,476.4,310.0,212.0,100.0,119,45,118,27,170,43,140,38,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,90.0,3.0,14.0,27.0,21.0,0.6,7.0,453.0,65.0,0.0,1.0,4.0,0.8,3.59,16.78,16.7,11.3,7.85,2.0,2.14,11.86,8.54,7.27,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,51090,0,0,0,0,0,2,3.1,0.0,0,Thiago,0.0,128,False,0,0,55,51090.jpg,4.1,Emiliano da Silva,7.1,False,0.0,a,6,8,130,0,0,0,0,0.0,23.6,Thiago Silva,2649,3,1,11,28,0,0,0,2,0,0,14,667,829.4,133.9,229.0,119.4,16,3,211,63,160,39,99,22,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,90.0,1.0,11.0,32.0,26.0,0.7,6.0,540.0,90.0,0.0,0.0,5.0,1.0,3.64,20.84,25.04,4.12,7.16,2.67,3.33,17.83,20.53,6.03,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,82263,0,0,0,0,0,2,3.1,0.0,0,Marcos,0.0,129,False,0,0,55,82263.jpg,4.6,Alonso,4.9,False,0.0,a,6,8,128,0,0,0,0,0.0,23.3,Alonso,2164,4,5,9,22,0,0,0,8,0,0,14,528,560.2,677.3,566.0,180.6,95,37,24,7,57,2,39,4,2.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,13.0,28.0,23.0,0.64,6.0,495.0,82.0,0.0,1.0,4.0,0.8,6.45,18.86,20.01,24.19,20.21,6.0,7.58,20.17,24.9,31.92,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,85955,0,0,0,0,0,3,2.6,0.0,0,Jorge Luiz,0.0,130,False,0,0,60,85955.jpg,3.7,Frello Filho,1.2,False,0.0,a,6,8,106,0,0,0,0,0.0,17.7,Jorginho,2271,6,2,12,16,0,0,1,5,0,0,11,519,605.8,429.3,214.0,125.1,72,27,79,56,169,94,90,55,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,14.0,29.0,23.0,0.62,5.0,405.0,81.0,1.0,1.0,3.0,0.75,4.31,17.9,20.89,14.8,7.38,1.6,4.82,14.8,18.96,24.52,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,88894,0,0,0,0,0,3,2.0,0.0,0,Ross,0.0,131,False,0,0,50,88894.jpg,2.3,Barkley,0.1,False,0.0,a,6,8,14,0,0,0,0,0.0,2.8,Barkley,174,1,0,1,2,0,0,0,0,0,0,1,43,61.4,117.7,87.0,26.7,329,144,226,128,258,132,303,139,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,24.0,1.0,36.0,6.0,1.0,0.03,1.0,24.0,24.0,1.0,4.0,0.0,0.0,2.72,7.17,3.2,17.47,6.33,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,91651,0,0,0,0,0,3,2.0,0.0,0,Mateo,0.0,132,False,0,0,50,91651.jpg,3.0,Kovacic,1.2,False,0.0,a,6,8,76,0,0,0,0,0.0,15.2,Kovacic,1552,2,5,8,11,0,0,0,4,0,0,7,348,409.6,407.4,198.0,101.5,156,59,88,63,181,100,135,77,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,11.0,12.0,25.0,15.0,0.56,3.0,164.0,55.0,2.0,2.0,1.0,0.33,4.06,13.92,16.38,16.3,7.92,1.33,4.63,9.67,9.13,18.57,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,109745,0,0,0,0,0,1,2.7,0.0,0,Kepa,0.0,133,False,0,0,45,109745.jpg,4.8,Arrizabalaga,0.3,False,0.0,a,6,8,19,0,0,0,0,0.0,4.2,Arrizabalaga,360,0,0,2,2,0,0,0,0,0,11,1,89,95.6,0.0,0.0,9.6,311,22,417,42,403,32,336,22,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,35.0,4.0,3.0,0.08,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.4,22.25,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,116594,0,0,0,0,0,3,2.0,0.0,0,N'Golo,0.0,134,False,0,0,50,116594.jpg,3.0,Kanté,2.6,False,0.0,a,6,8,79,0,0,0,0,0.0,15.8,Kanté,1769,2,5,9,19,0,0,0,2,0,0,2,377,455.6,414.3,223.0,109.3,133,52,85,60,161,89,121,72,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,90.0,10.0,10.0,25.0,18.0,0.64,4.0,332.0,83.0,2.0,0.0,3.0,1.0,4.14,15.08,17.36,15.22,8.84,2.0,4.27,13.25,9.85,17.58,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,124183,0,0,0,0,0,3,2.6,0.0,0,Hakim,0.0,135,False,0,0,60,124183.jpg,3.4,Ziyech,0.5,False,0.0,a,6,8,79,0,0,0,0,0.0,13.2,Ziyech,1311,4,3,7,12,0,0,0,3,0,0,9,281,365.2,458.6,504.0,132.6,178,68,71,51,66,38,77,47,5.0,0.0,4.0,0.0,4.0,0.0,18.0,0.0,1.0,90.0,3.0,22.0,23.0,13.0,0.37,5.0,228.0,46.0,0.0,3.0,2.0,0.4,5.48,12.22,15.24,18.67,20.96,2.0,3.26,8.4,7.96,10.58,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,126187,0,0,0,0,0,3,2.0,0.0,0,Ruben,0.0,136,False,0,0,50,126187.jpg,2.2,Loftus-Cheek,0.1,False,0.0,a,6,8,52,0,0,0,0,0.0,10.4,Loftus-Cheek,1384,0,3,5,21,0,0,0,1,0,0,1,251,282.8,291.1,218.0,79.2,214,91,120,80,168,93,190,95,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,6.0,18.0,22.0,14.0,0.44,5.0,341.0,68.0,0.0,2.0,3.0,0.6,3.6,11.41,12.85,13.23,9.91,2.4,4.26,13.0,14.6,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,165153,0,0,0,0,0,4,3.1,0.0,0,Timo,0.0,137,False,0,0,80,165153.jpg,3.0,Werner,1.2,False,0.0,a,6,8,62,0,0,0,0,0.0,7.8,Werner,1278,4,2,5,17,0,0,0,1,0,0,5,175,207.6,153.1,773.0,112.7,253,28,195,26,35,14,111,20,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,8.0,16.0,20.0,14.0,0.47,4.0,302.0,76.0,1.0,1.0,3.0,0.75,5.64,8.75,10.38,7.65,38.65,2.0,5.9,5.0,5.55,8.9,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,167767,0,0,0,0,0,2,1.5,0.0,0,Robert Kenedy,0.0,138,False,0,0,40,167767.jpg,4.0,Nunes do Nascimento,0.4,False,0.0,a,6,8,4,0,0,0,0,0.0,1.0,Kenedy,58,0,1,0,0,0,0,0,0,0,0,0,19,30.6,25.0,24.0,8.0,349,136,309,118,304,120,345,130,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,58.0,0.0,15.0,1.0,1.0,0.06,1.0,58.0,58.0,0.0,4.0,1.0,0.2,0.0,19.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,172850,0,0,0,0,0,2,3.5,0.0,0,Ben,0.0,139,False,0,0,60,172850.jpg,7.9,Chilwell,11.0,False,0.0,a,6,8,55,0,0,0,0,0.0,9.2,Chilwell,541,3,1,4,2,0,0,0,0,0,0,5,161,175.8,161.1,202.0,54.0,273,112,192,54,177,48,248,89,3.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,25.0,7.0,7.0,6.0,0.46,1.0,1.0,1.0,4.0,1.0,0.0,0.0,7.71,23.0,25.09,23.0,28.86,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,176413,0,0,0,0,0,3,2.6,0.0,0,Christian,0.0,140,False,0,0,60,176413.jpg,3.5,Pulisic,0.8,False,0.0,a,6,8,77,0,0,0,0,0.0,12.8,Pulisic,1282,6,2,6,10,0,0,0,2,0,0,2,206,317.6,223.9,434.0,97.5,204,86,159,98,88,51,145,82,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,10.0,16.0,21.0,12.0,0.43,5.0,293.0,59.0,0.0,3.0,2.0,0.4,4.64,9.81,15.12,10.66,20.67,4.6,5.56,12.8,20.32,16.22,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,180736,0,0,0,0,0,2,2.8,0.0,0,Trevoh,0.0,141,False,0,0,50,180736.jpg,5.0,Chalobah,0.9,False,0.0,a,6,8,99,0,0,0,0,0.0,19.8,Chalobah,1447,3,1,9,9,0,0,0,2,0,0,11,396,405.8,105.8,151.0,66.1,159,67,234,73,203,62,223,78,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,21.0,20.0,14.0,0.4,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.3,19.8,20.29,5.29,7.55,5.33,4.9,23.67,19.07,13.2,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,184341,0,0,0,0,0,3,3.2,0.0,0,Mason,0.0,142,False,0,0,80,184341.jpg,5.3,Mount,9.8,False,0.0,a,6,8,169,0,0,0,0,0.0,21.1,Mount,2358,11,11,11,25,0,0,0,4,0,0,16,597,823.8,944.9,995.0,276.3,18,7,9,8,17,9,8,6,1.0,0.0,3.0,0.0,2.0,0.0,18.0,0.0,1.0,88.0,2.0,12.0,32.0,24.0,0.67,5.0,448.0,90.0,0.0,1.0,4.0,0.8,8.31,18.66,25.4,28.59,29.09,4.2,8.62,15.8,16.84,34.46,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,204727,0,0,0,0,0,2,2.8,0.0,0,Malang,0.0,143,False,0,0,50,204727.jpg,3.8,Sarr,0.2,False,0.0,a,6,8,30,0,0,0,0,0.0,6.0,Sarr,544,0,0,4,7,0,0,0,2,0,0,4,141,118.4,60.4,1.0,17.9,306,122,270,97,342,138,318,123,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,31.0,0.0,32.0,8.0,6.0,0.16,2.0,34.0,17.0,0.0,5.0,0.0,0.0,1.99,17.62,14.18,5.64,0.12,1.0,0.05,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,209046,0,0,0,0,0,3,2.5,0.0,0,Callum,0.0,144,False,0,0,55,209046.jpg,3.3,Hudson-Odoi,0.1,False,0.0,a,6,8,49,0,0,0,0,0.0,8.9,Hudson-Odoi,958,1,4,6,8,0,0,0,1,0,0,1,163,175.4,326.9,326.0,82.7,274,114,114,77,114,65,178,90,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,12.0,15.0,15.0,11.0,0.42,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.51,10.87,11.69,21.79,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,219847,0,0,0,0,0,4,3.1,0.0,0,Kai,0.0,145,False,0,0,80,219847.jpg,3.9,Havertz,5.0,False,0.0,a,6,8,112,0,0,0,0,0.0,14.0,Havertz,1802,8,4,10,18,0,0,0,3,0,0,5,271,461.2,329.5,939.0,171.9,127,11,111,13,21,10,47,10,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,1.0,90.0,3.0,18.0,29.0,17.0,0.49,6.0,337.0,56.0,0.0,2.0,3.0,0.6,5.4,9.34,14.5,10.4,29.48,3.0,3.62,6.67,5.2,14.2,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,225796,0,0,0,0,0,2,3.5,0.0,0,Reece,0.0,146,False,0,0,60,225796.jpg,5.4,James,44.2,False,0.0,a,6,8,141,0,0,0,0,0.0,23.5,James,1863,5,9,7,22,1,0,0,4,1,0,26,573,605.2,733.4,440.0,178.0,73,26,17,5,85,9,41,5,4.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,90.0,10.0,9.0,26.0,19.0,0.68,6.0,527.0,88.0,0.0,0.0,5.0,1.0,6.6,22.04,22.38,26.77,16.77,5.17,7.92,24.67,20.37,34.72,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,228286,0,0,0,0,0,1,3.6,0.0,0,Edouard,0.0,147,False,0,0,50,228286.jpg,3.8,Mendy,26.3,False,0.0,a,6,8,130,0,0,0,0,0.0,26.0,Mendy,3060,0,0,14,31,0,0,0,3,0,73,3,573,585.8,0.0,0.0,58.2,84,16,487,51,484,49,238,16,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,90.0,2.0,5.0,34.0,31.0,0.86,7.0,630.0,90.0,0.0,0.0,5.0,1.0,1.65,16.85,16.61,0.0,0.0,3.14,1.3,14.71,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
