web_name,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,opponent_10,predicted_points_10,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Roca,0,0.0,MUN,4.35,AVL,3.41,CRY,3.06,2.7,2.8,3.0,245,100.0,0.0,234370,0,0,-1,1,0,3,3.5,3.0,8,Marc,False,0,0,49,234370.jpg,Roca Junqué,0.1,False,0.0,a,11,2,17,5983,2826,6224,829,0.6,3.5,453,1,0,1,8,0,0,0,1,0,0,1,92,128.0,76.2,91.0,29.5,56,23,78,56,76,47,60,43,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,85.0,0.0,0.0,6.0,6.0,1.0,5.0,381.0,76.0,0.0,0.0,5.0,1.0,4.92,15.33,21.33,12.7,15.17,3.0,5.08,15.4,23.16,12.88,14.8
Guedes,0,0.0,MCI,3.61,WHU,3.64,CHE,3.44,2.67,2.6,2.6,579,100.0,0.0,181284,0,0,0,0,0,3,1.6,2.6,0,Gonçalo Manuel,False,0,0,60,181284.jpg,Ganchinho Guedes,0.5,False,0.0,a,20,39,13,88202,2175,54421,20830,0.4,2.2,313,0,1,2,1,0,0,0,1,0,0,1,31,28.6,66.4,81.0,17.5,265,114,93,65,85,52,142,79,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.0,0.0,2.0,5.0,3.0,0.6,5.0,313.0,63.0,0.0,2.0,3.0,0.6,3.5,6.2,5.72,13.28,16.2,2.6,3.5,6.2,5.72,13.28,16.2
Arrizabalaga,0,0.0,LIV,3.85,CRY,3.0,WOL,3.77,2.66,0.0,0.0,133,100.0,0.0,109745,0,0,-1,1,0,1,0.5,0.5,0,Kepa,False,0,0,44,109745.jpg,Arrizabalaga,0.2,False,0.0,a,6,8,0,5256,1725,11338,1353,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,59,467,43,431,38,485,59,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hickey,0,0.0,ARS,3.54,BOU,3.64,NEW,3.47,2.66,1.5,1.6,510,100.0,0.0,472713,0,0,0,0,0,2,1.6,1.6,0,Aaron,False,0,0,50,472713.jpg,Hickey,0.4,False,0.0,a,4,94,9,27268,3410,29014,4134,0.3,1.8,479,0,0,1,8,0,0,0,3,0,0,0,64,65.2,24.4,39.0,12.9,184,74,208,60,163,36,204,63,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,396.0,79.0,0.0,0.0,5.0,1.0,2.15,10.67,10.87,4.07,6.5,1.6,2.5,11.2,12.68,4.44,7.8
Tavernier,0,0.0,NEW,3.25,BRE,3.55,LEI,3.8,2.65,2.3,2.2,535,100.0,0.0,201658,0,0,-1,1,0,3,1.7,2.2,2,Marcus,False,0,0,49,201658.jpg,Tavernier,0.1,False,0.0,a,3,91,14,8974,645,9034,1093,0.4,2.9,524,0,0,2,18,0,0,0,0,0,0,0,68,54.8,143.7,61.0,25.9,207,81,27,21,114,67,75,50,1.0,0.0,1.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,439.0,88.0,0.0,0.0,5.0,1.0,5.18,13.6,10.96,28.74,12.2,2.2,4.04,9.6,8.36,20.28,11.8
Cucurella,0,0.0,LIV,3.89,CRY,3.68,WOL,3.04,2.65,2.0,2.4,112,100.0,0.0,179268,0,0,2,-2,0,2,2.9,2.9,1,Marc,False,0,0,52,179268.jpg,Cucurella Saseta,12.3,False,0.0,a,6,8,12,1042664,36778,695105,153319,0.5,2.3,446,0,2,0,9,0,0,0,2,0,0,0,84,95.4,112.1,38.0,24.5,105,39,46,10,170,40,81,17,2.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,71.0,0.0,1.0,6.0,5.0,0.83,5.0,431.0,86.0,0.0,0.0,5.0,1.0,4.08,14.0,15.9,18.68,6.33,2.4,4.38,15.2,17.68,18.58,7.6
Bella-Kotchap,0,0.0,AVL,3.26,EVE,3.9,MCI,3.38,2.64,2.2,2.2,423,100.0,0.0,477386,0,0,0,0,0,2,2.2,2.2,1,Armel,False,0,0,45,477386.jpg,Bella-Kotchap,0.2,False,0.0,a,17,20,11,14889,2416,7500,1991,0.5,2.4,450,0,1,0,6,0,0,0,1,0,0,0,59,77.8,14.7,49.0,14.2,149,57,247,76,134,23,187,53,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,1.0,5.0,5.0,0.83,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.84,11.8,15.56,2.94,9.8,2.2,2.84,11.8,15.56,2.94,9.8
Gibbs-White,0,0.0,FUL,3.71,LEI,3.61,AVL,3.25,2.64,2.2,2.2,493,100.0,100.0,222531,0,0,0,0,0,3,1.7,2.2,5,Morgan,False,0,2022-08-26T17:00:06.188487Z,55,222531.jpg,Gibbs-White,0.4,False,0.0,a,16,17,13,37115,6281,18519,4561,0.4,2.4,446,0,1,1,12,0,0,0,1,0,0,0,52,56.6,112.6,48.0,21.7,204,80,45,33,141,78,104,64,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,1.0,6.0,5.0,0.83,5.0,356.0,71.0,0.0,1.0,4.0,0.8,3.62,8.67,9.43,18.77,8.0,2.2,3.38,8.6,9.0,17.8,7.0
Chilwell,0,0.0,LIV,3.15,CRY,3.55,WOL,3.84,2.64,4.4,2.6,139,100.0,0.0,172850,0,0,-2,2,1,2,3.1,3.1,10,Ben,False,0,0,58,172850.jpg,Chilwell,2.9,False,0.0,a,6,8,22,169688,63189,311278,15457,0.4,3.8,119,1,2,1,0,0,0,0,0,0,0,0,68,68.4,18.8,39.0,12.6,181,73,229,68,164,37,211,68,5.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18.0,0.0,5.0,5.0,1.0,0.17,4.0,55.0,14.0,0.0,5.0,0.0,0.0,2.52,13.6,13.68,3.76,7.8,3.25,2.9,10.25,16.3,3.53,9.25
Koch,0,0.0,MUN,3.75,AVL,3.72,CRY,3.06,2.63,2.2,2.2,230,100.0,0.0,193645,0,0,0,0,0,2,2.7,2.2,0,Robin,False,0,0,45,193645.jpg,Koch,0.2,False,0.0,a,11,2,13,7954,705,8459,1643,0.5,2.9,540,0,0,1,10,0,0,0,0,0,0,0,87,108.8,8.0,26.0,14.3,79,27,277,88,210,58,185,52,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.38,14.5,18.13,1.33,4.33,2.2,2.26,13.6,16.68,1.54,4.4
Areola,0,0.0,EVE,3.26,WOL,3.59,FUL,3.68,2.63,1.0,0.0,473,100.0,0.0,84182,0,0,-1,1,0,1,0.0,-0.5,0,Alphonse,False,0,0,44,84182.jpg,Areola,1.1,False,0.0,a,19,21,1,35366,2915,75190,7059,0.0,0.2,61,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,476,56,462,40,424,35,480,56,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,5.0,1.0,1.0,0.17,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rondón,0,0.0,WHU,2.82,SOU,3.1,MUN,4.56,2.62,1.0,0.6,177,100.0,100.0,57134,0,0,0,0,0,4,0.1,-0.4,0,Salomón,False,0,2022-07-05T15:30:04.154866Z,50,57134.jpg,Rondón,0.5,False,0.0,a,8,11,3,60847,3771,57922,8494,0.1,0.6,86,0,0,0,1,0,0,0,0,0,0,0,3,5.4,24.0,36.0,6.4,346,42,211,32,174,40,285,37,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,5.0,3.0,1.0,0.17,3.0,86.0,29.0,0.0,4.0,1.0,0.2,2.13,1.0,1.8,8.0,12.0,1.0,2.13,1.0,1.8,8.0,12.0
Phillips,0,0.0,CHE,4.16,BHA,3.16,ARS,3.18,2.62,2.0,0.4,501,100.0,0.0,197464,0,0,0,0,0,2,1.4,1.4,0,Nathaniel,False,0,0,40,197464.jpg,Phillips,0.4,False,0.0,a,12,14,2,38528,1912,33443,3612,0.1,0.5,62,0,0,0,1,0,0,0,0,0,0,0,14,15.0,1.4,18.0,3.4,306,116,331,117,229,65,313,106,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,5.0,1.0,1.0,0.17,1.0,62.0,62.0,0.0,4.0,1.0,0.2,3.4,14.0,15.0,1.4,18.0,2.0,3.4,14.0,15.0,1.4,18.0
Lloris,0,0.0,LEI,3.54,ARS,3.39,BHA,3.51,2.61,4.2,4.6,425,100.0,0.0,37915,0,0,0,0,0,1,4.1,5.1,2,Hugo,False,0,0,55,37915.jpg,Lloris,4.9,False,0.0,a,18,6,25,177422,14840,200539,41405,0.8,4.5,540,0,0,2,5,0,0,0,0,0,11,4,105,81.2,0.0,0.0,8.1,142,19,611,60,608,60,264,19,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,1.35,17.5,13.53,0.0,0.0,4.6,1.4,19.0,14.08,0.0,0.0
Zanka,0,0.0,ARS,3.77,BOU,3.33,NEW,3.31,2.6,1.7,1.7,595,100.0,0.0,48760,0,0,0,0,0,2,1.7,1.7,1,Mathias,False,0,0,40,48760.jpg,Jorgensen,0.8,False,0.0,a,4,94,5,82439,17479,19743,8059,0.4,1.2,180,0,0,0,3,0,0,0,0,0,0,0,28,41.2,12.7,13.0,6.7,241,94,255,80,245,72,279,99,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,23.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,14.0,20.6,6.35,6.5,0.0,0.0,0.0,0.0,0.0,0.0
Højbjerg,0,0.0,LEI,3.01,ARS,4.36,BHA,3.05,2.6,4.7,5.2,433,100.0,75.0,132015,0,0,0,0,1,3,4.7,4.3,9,Pierre-Emile,False,0,2022-09-02T23:30:07.169513Z,55,132015.jpg,Højbjerg,1.9,False,0.0,a,18,6,28,180333,42749,126060,16239,0.9,5.1,540,2,0,2,5,0,0,0,1,0,0,5,129,193.8,104.6,46.0,34.4,11,2,53,38,147,79,44,32,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.73,21.5,32.3,17.43,7.67,5.2,5.94,22.6,34.8,15.54,9.2
Darlow,0,0.0,BOU,3.9,FUL,3.15,BRE,3.36,2.6,0.0,0.0,353,100.0,0.0,59735,0,0,0,0,0,1,0.0,0.0,0,Karl,False,0,0,40,59735.jpg,Darlow,2.0,False,0.0,a,15,4,0,14685,2122,63799,8337,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,35,391,18,341,13,416,35,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dewsbury-Hall,0,0.0,TOT,4.25,NFO,3.14,BOU,2.98,2.59,3.0,1.6,266,100.0,0.0,215413,0,0,0,0,0,3,1.6,1.6,1,Kiernan,False,0,0,50,215413.jpg,Dewsbury-Hall,1.3,False,0.0,a,10,13,18,230296,2495,211519,21194,0.3,3.6,450,1,0,0,11,0,0,0,1,0,0,3,79,92.6,82.9,43.0,21.9,113,45,69,49,149,81,101,61,2.0,0.0,3.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,18.0,0.0,1.0,6.0,5.0,0.83,5.0,378.0,76.0,0.0,1.0,4.0,0.8,3.65,13.17,15.43,13.82,7.17,1.6,3.04,9.0,10.04,13.52,6.8
Bailey,0,0.0,SOU,2.85,LEE,4.04,NFO,3.46,2.59,3.2,3.4,45,100.0,0.0,215711,0,0,-3,3,0,3,3.4,2.4,8,Leon,False,0,0,47,215711.jpg,Bailey,5.8,False,0.0,a,2,7,19,263606,66372,1222660,38684,0.7,4.0,359,1,1,0,8,0,0,0,0,0,0,1,63,77.4,73.5,71.0,22.4,151,65,84,60,99,61,98,59,3.0,0.0,3.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,2.0,6.0,4.0,0.67,5.0,269.0,54.0,0.0,2.0,3.0,0.6,3.73,10.5,12.9,12.25,11.83,3.4,3.14,11.0,12.92,8.32,9.8
Iwobi,0,0.0,WHU,3.67,SOU,2.35,MUN,4.28,2.58,2.5,2.6,186,100.0,0.0,153133,0,0,0,0,0,3,2.1,1.6,3,Alex,False,0,0,55,153133.jpg,Iwobi,0.2,False,0.0,a,8,11,15,15484,1808,17746,1835,0.5,2.7,540,0,1,1,6,0,0,0,1,0,0,0,86,109.4,143.3,23.0,27.5,78,32,28,22,218,115,70,48,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.58,14.33,18.23,23.88,3.83,2.6,4.74,14.0,19.12,24.24,4.2
Mara,0,0.0,AVL,2.85,EVE,3.65,MCI,3.81,2.58,1.8,1.4,528,100.0,0.0,476888,0,0,0,0,0,4,1.4,1.4,1,Sékou,False,0,0,55,476888.jpg,Mara,0.1,False,0.0,a,17,20,7,9103,423,11429,1376,0.3,1.3,98,0,1,0,1,0,0,0,0,0,0,0,18,24.4,25.9,59.0,10.7,271,29,200,28,123,32,239,32,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7.0,0.0,4.0,4.0,1.0,0.2,4.0,98.0,24.0,0.0,4.0,1.0,0.2,2.68,4.5,6.1,6.48,14.75,1.75,2.68,4.5,6.1,6.48,14.75
Jiménez,0,0.0,MCI,3.61,WHU,3.61,CHE,3.09,2.58,1.7,1.0,476,75.0,100.0,102057,0,0,-1,1,0,4,0.0,1.0,0,Raúl,False,Fatigue - 75% chance of playing,2022-09-03T18:00:06.905108Z,69,102057.jpg,Jiménez,0.4,False,0.0,d,20,39,5,58161,624,64774,17806,0.1,0.7,211,0,0,1,2,0,0,0,0,0,0,0,2,11.4,26.4,104.0,14.2,317,35,198,27,64,18,190,30,0.0,0.0,3.0,0.0,1.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,3.0,1.0,3.0,2.0,0.67,3.0,211.0,70.0,2.0,1.0,2.0,0.67,4.73,0.67,3.8,8.8,34.67,1.67,4.73,0.67,3.8,8.8,34.67
Zaha,0,0.0,0,0.0,CHE,4.94,LEE,5.32,2.57,6.2,5.8,160,100.0,100.0,82403,0,0,2,-2,0,3,5.8,5.8,3,Wilfried,False,0,2022-08-26T23:30:05.969506Z,72,82403.jpg,Zaha,14.3,False,0.0,a,7,31,31,1408147,174449,837952,127620,0.8,4.3,441,4,0,1,5,0,0,1,1,0,0,3,90,181.4,91.0,227.0,50.0,18,6,61,43,12,7,14,8,0.0,0.0,0.0,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,1.0,0.0,5.0,5.0,1.0,4.0,351.0,88.0,1.0,0.0,4.0,1.0,10.0,18.0,36.28,18.2,45.4,7.25,10.6,18.5,41.95,15.15,48.75
Mac Allister,0,0.0,0,0.0,LIV,4.56,TOT,5.71,2.57,6.5,7.8,116,100.0,0.0,243016,1,-1,1,-1,2,3,8.3,7.8,14,Alexis,True,0,0,56,243016.jpg,Mac Allister,6.0,False,0.0,a,5,36,39,598225,440533,58210,27369,1.4,7.0,540,4,0,3,5,1,0,0,3,0,0,9,130,193.6,29.6,85.0,30.9,12,3,188,109,81,51,52,37,3.0,0.0,1.0,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.15,21.67,32.27,4.93,14.17,7.8,5.96,25.8,38.72,5.6,15.2
Clark,0,0.0,CHE,3.63,BHA,3.61,ARS,3.01,2.56,1.0,0.2,584,100.0,0.0,491970,0,0,0,0,0,3,1.2,1.2,0,Bobby,False,0,0,45,491970.jpg,Clark,0.0,False,0.0,a,12,14,1,536,93,437,112,0.0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,558,228,354,173,306,152,382,172,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Maguire,0,0.0,LEE,3.79,MCI,3.47,EVE,3.0,2.56,-0.3,-0.2,330,100.0,0.0,95658,0,0,-3,3,0,2,-0.2,-0.7,0,Harry,False,0,0,47,95658.jpg,Maguire,0.4,False,0.0,a,14,1,-1,11422,794,72675,3767,0.0,-0.2,190,0,0,0,6,0,0,0,3,0,0,0,27,44.4,15.5,34.0,9.3,237,93,243,75,182,44,255,87,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.0,0.0,4.0,3.0,2.0,0.33,2.0,100.0,50.0,0.0,4.0,1.0,0.2,3.1,9.0,14.8,5.17,11.33,-0.5,1.95,6.5,13.2,6.6,0.0
Kilman,0,0.0,MCI,3.26,WHU,3.75,CHE,3.24,2.56,4.5,5.2,484,100.0,100.0,214048,0,0,0,0,1,2,4.2,5.2,6,Max,False,0,2022-07-05T15:30:04.265873Z,45,214048.jpg,Kilman,1.4,False,0.0,a,20,39,27,95539,22366,46730,10317,1.2,6.0,540,0,0,3,4,0,0,0,0,0,0,4,125,132.6,6.9,12.0,15.2,51,13,280,90,247,73,169,47,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.53,20.83,22.1,1.15,2.0,5.2,2.42,21.0,21.56,1.28,1.2
