web_name,opponent_9,predicted_points_9,opponent_10,predicted_points_10,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Willian,NEW,4.43,WHU,3.89,BOU,3.82,AVL,3.3,LEE,3.11,3.71,3.5,3.5,614,100.0,0.0,47431,0,0,0,0,0,3,3.5,4.0,6,Willian,False,,0,55,47431.jpg,Borges da Silva,0.2,False,0,a,9,54,7,26055,12017,6565,2209,0.6,1.3,99,0,1,0,2,0,0,0,0,0,0,1,24,26.4,44.9,2.0,7.3,280,123,153,95,314,156,280,127,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,0,1,69.0,0.0,2.0,2.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,12.0,13.2,22.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Moutinho,WHU,4.14,CHE,4.24,NFO,2.92,CRY,3.16,LEI,4.11,3.71,2.0,2.3,503,100.0,100.0,19624,-1,1,-2,2,0,3,2.3,1.3,2,João Filipe Iria,False,,2022-08-07T11:30:07.306530Z,48,19624.jpg,Santos Moutinho,0.5,False,0,a,20,39,10,11452,1271,134371,2175,0.5,2.1,417,0,0,2,4,0,0,0,1,0,0,0,62,80.0,116.3,44.0,24.1,166,70,50,37,163,92,106,64,4.0,0.0,2.0,0.0,0.0,0.0,13.0,3,19,0,0.4,1.1,0.6,0.8,21.5,25.1,78.7,82.2,90.1,80.4,23.8,16.4,97.6,38.0,28.1,97.1,14.6,20.2,58.3,67.9,76.6,58.0,16.4,15.4,90.4,39.3,23.8,79.4,0,1,90.0,2.0,1.0,5.0,5.0,0.83,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.82,12.4,16.0,23.26,8.8,2.25,4.45,12.25,17.3,16.12,11.0
Leno,NEW,3.8,WHU,3.13,BOU,3.36,AVL,3.84,LEE,4.41,3.71,2.2,2.0,2,100.0,0.0,80201,0,0,0,0,0,1,2.0,2.5,1,Bernd,False,,0,45,80201.jpg,Leno,1.7,False,0,a,9,54,11,81397,9340,73263,7196,0.4,2.4,450,0,0,0,9,0,0,0,0,0,20,0,86,157.2,10.0,0.0,16.8,39,7,279,2,491,46,170,7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,1,0,90.0,0.0,3.0,5.0,5.0,0.62,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.36,17.2,31.44,2.0,0.0,2.25,3.55,17.75,32.85,2.5,0.0
Robertson,BHA,3.72,ARS,3.47,MCI,4.56,WHU,3.66,NFO,3.09,3.7,2.7,1.5,284,50.0,0.0,122798,-1,1,-3,3,0,2,1.2,0.0,0,Andrew,False,Knee injury - 50% chance of playing,2022-09-12T12:49:44.518979Z,67,122798.jpg,Robertson,3.7,False,0,d,12,14,16,210986,790,1019742,72263,0.2,2.4,405,0,1,1,6,0,0,0,0,0,0,0,82,73.6,156.7,66.0,29.6,185,71,29,5,120,19,72,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,1,0,0.0,2.0,1.0,6.0,5.0,0.83,3.0,169.0,56.0,2.0,1.0,2.0,0.67,4.93,13.67,12.27,26.12,11.0,4.0,5.97,18.33,14.8,36.27,8.67
Mings,LEE,4.33,NFO,2.61,CHE,4.35,FUL,4.13,BRE,3.06,3.7,3.0,4.0,39,100.0,100.0,149484,0,0,-2,2,1,2,4.0,4.0,9,Tyrone,False,,2022-08-28T19:00:06.061717Z,43,149484.jpg,Mings,3.4,False,0,a,2,7,15,111727,37517,394085,12308,0.9,3.5,450,0,0,1,7,0,0,0,0,0,0,3,81,98.4,12.5,12.0,12.3,126,51,268,86,257,78,232,75,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,90.0,1.0,2.0,5.0,5.0,0.71,3.0,270.0,90.0,1.0,1.0,3.0,0.75,2.46,16.2,19.68,2.5,2.4,4.0,3.03,17.67,22.67,3.6,4.0
Perišić,ARS,3.83,BHA,4.11,EVE,3.52,MUN,3.37,NEW,3.68,3.7,3.9,1.3,448,100.0,0.0,45034,0,0,1,-1,1,2,1.3,1.8,2,Ivan,False,,0,56,45034.jpg,Perišić,26.8,False,0,a,18,6,27,2005220,58242,1570319,141425,0.2,4.8,333,0,3,2,3,0,0,0,2,0,0,3,100,106.4,175.2,50.0,33.1,105,41,17,3,152,29,59,8,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,1,0,54.0,0.0,4.0,7.0,4.0,0.5,4.0,223.0,56.0,0.0,2.0,3.0,0.6,4.73,14.29,15.2,25.03,7.14,2.5,4.5,11.5,11.25,24.5,9.5
Edouard,CHE,3.72,LEE,3.54,LEI,4.33,WOL,3.48,EVE,3.35,3.68,1.7,1.0,166,100.0,0.0,199670,0,0,-2,2,0,4,0.5,0.0,0,Odsonne,False,,0,53,199670.jpg,Edouard,1.6,False,0,a,7,31,10,127579,6932,278178,10939,0.2,1.9,282,0,1,0,5,0,0,0,1,0,0,0,20,46.4,50.5,130.0,22.6,240,26,138,15,47,14,118,18,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,0,1,0.0,0.0,5.0,6.0,3.0,0.38,3.0,129.0,43.0,0.0,4.0,1.0,0.2,3.77,3.33,7.73,8.42,21.67,1.33,3.07,4.33,6.07,11.6,13.33
Billing,BRE,2.91,LEI,4.13,FUL,4.07,SOU,3.55,WHU,3.76,3.68,3.6,6.3,70,100.0,0.0,168991,0,0,-2,2,0,3,5.8,5.8,9,Philip,False,,0,53,168991.jpg,Billing,0.3,False,0,a,3,91,25,31744,25716,15674,4385,1.2,4.7,480,2,0,2,11,0,0,0,1,0,0,2,88,142.0,69.0,54.0,26.5,54,27,102,71,144,83,90,58,0.0,0.0,2.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,0,1,90.0,0.0,3.0,7.0,5.0,0.62,4.0,300.0,75.0,0.0,2.0,3.0,0.6,3.79,12.57,20.29,9.86,7.71,5.0,5.28,16.75,26.05,14.3,12.5
Zemura,BRE,2.91,LEI,4.29,FUL,4.17,SOU,4.2,WHU,2.83,3.68,2.7,4.0,76,100.0,100.0,447932,0,0,-1,1,0,2,3.5,3.5,6,Jordan,False,,2022-08-14T00:00:05.742682Z,44,447932.jpg,Zemura,0.2,False,0,a,3,91,16,11788,3118,13274,764,0.9,3.6,473,0,1,2,15,0,0,0,1,0,0,1,93,104.0,81.8,14.0,20.0,111,44,84,18,252,73,140,36,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,1,0,90.0,1.0,2.0,6.0,5.0,0.71,4.0,293.0,73.0,0.0,2.0,3.0,0.6,3.33,15.5,17.33,13.63,2.33,2.5,3.65,16.25,17.6,16.38,2.5
Iwobi,SOU,3.87,MUN,3.77,TOT,3.17,NEW,4.08,CRY,3.45,3.67,3.0,4.5,186,100.0,0.0,153133,0,0,0,0,0,3,4.5,4.5,6,Alex,False,,0,55,153133.jpg,Iwobi,0.3,False,0,a,8,11,21,24751,6809,20129,1508,0.8,3.8,630,0,2,2,6,0,0,0,1,0,0,0,108,141.8,171.6,31.0,34.4,57,28,19,15,209,111,53,40,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,0,1,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.91,15.43,20.26,24.51,4.43,4.0,4.72,16.25,23.35,17.38,6.5
Willock,FUL,3.83,BRE,4.19,MUN,3.97,EVE,3.54,TOT,2.76,3.66,2.4,2.3,373,100.0,0.0,200089,0,0,-1,1,0,3,2.3,2.8,2,Joe,False,,0,49,200089.jpg,Willock,0.5,False,0,a,15,4,17,41914,2644,48909,3562,0.5,3.5,576,0,0,3,7,0,0,0,0,0,0,0,56,95.6,121.6,139.0,35.7,131,52,48,35,45,32,45,33,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,9,0,1.5,1.4,1.4,1.4,22.2,34.8,105.0,96.1,146.9,78.8,13.0,14.3,80.9,27.0,35.4,70.1,20.0,34.9,104.0,97.2,148.2,74.4,10.2,14.7,73.6,30.0,43.6,61.0,0,1,90.0,0.0,1.0,7.0,7.0,0.88,4.0,353.0,88.0,0.0,1.0,4.0,0.8,5.1,8.0,13.66,17.37,19.86,2.25,4.93,7.0,12.75,21.78,14.25
Mahrez,MUN,4.98,SOU,5.74,LIV,3.72,0,0.0,BHA,3.79,3.65,2.0,2.0,303,100.0,0.0,103025,0,0,-4,4,0,3,3.0,3.0,1,Riyad,False,,0,76,103025.jpg,Mahrez,1.6,False,0,a,13,43,12,76656,1304,476528,9629,0.3,1.6,222,0,1,1,3,0,0,0,0,0,0,0,50,28.2,116.0,73.0,21.8,277,120,51,38,106,62,123,71,4.0,0.0,3.0,0.0,2.0,0.0,20.0,3,14,1,1.0,1.0,1.0,0.2,18.8,32.2,88.0,106.8,126.9,75.6,10.9,10.2,63.7,16.5,22.1,56.1,10.0,23.2,53.5,92.9,86.6,49.8,5.0,6.3,41.4,8.9,12.6,33.4,0,1,18.0,0.0,6.0,6.0,2.0,0.25,4.0,130.0,32.0,0.0,4.0,1.0,0.2,3.63,8.33,4.7,19.33,12.17,2.0,3.0,7.75,3.05,14.75,12.0
Diego Carlos,LEE,4.06,NFO,3.49,CHE,3.75,FUL,3.08,BRE,3.83,3.64,1.5,0.0,50,0.0,0.0,165659,0,0,-2,2,0,2,0.0,0.0,0,Diego Carlos,False,Achilles injury - Unknown return date,2022-08-13T15:30:06.470124Z,48,165659.jpg,Santos Silva,0.2,False,0,i,2,7,3,5862,51,91903,893,0.0,0.6,180,0,0,0,3,0,0,0,0,0,0,0,17,23.0,2.8,32.0,5.8,290,109,316,111,205,57,301,103,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.9,8.5,11.5,1.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Pérez,NFO,3.47,BOU,3.72,CRY,3.6,LEE,4.16,WOL,3.23,3.64,3.5,0.0,260,100.0,0.0,168580,-1,1,-2,2,0,3,0.5,-0.5,0,Ayoze,False,,0,48,168580.jpg,Pérez,0.1,False,0,a,10,13,7,6601,217,12170,644,0.0,1.5,99,0,1,1,1,0,0,0,0,0,0,0,17,9.0,38.7,18.0,6.6,340,153,172,101,241,128,291,133,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,16,1,0.8,2.1,0.8,2.8,26.0,42.9,137.0,132.2,159.0,103.6,21.5,15.8,91.8,38.4,28.1,92.8,30.8,41.4,156.3,121.8,134.8,124.6,20.2,12.3,82.1,16.2,24.0,89.0,0,1,0.0,0.0,7.0,2.0,1.0,0.12,1.0,35.0,35.0,0.0,5.0,0.0,0.0,3.3,8.5,4.5,19.35,9.0,1.0,3.9,7.0,4.0,24.9,10.0
Broja,CRY,3.0,WOL,3.9,AVL,3.77,BRE,3.9,MUN,3.63,3.64,1.0,1.0,150,100.0,100.0,440323,0,0,-2,2,0,4,1.5,0.0,0,Armando,False,,2022-08-19T13:30:06.120257Z,53,440323.jpg,Broja,0.5,False,0,a,6,8,4,26239,3000,113389,3115,0.2,0.8,70,0,0,0,2,0,0,0,0,0,0,0,7,17.0,0.9,59.0,7.7,311,33,345,47,134,35,274,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.1,0.6,1.0,20.0,32.3,91.8,97.5,134.6,76.2,15.2,16.7,82.2,49.0,36.0,76.4,18.2,29.2,78.1,85.8,128.0,68.8,11.4,12.7,58.0,40.4,28.8,56.6,0,1,0.0,1.0,7.0,4.0,0.0,0.0,2.0,54.0,27.0,0.0,5.0,0.0,0.0,1.92,1.75,4.25,0.22,14.75,1.0,2.6,0.5,5.9,0.3,20.0
Richarlison,ARS,3.88,BHA,3.94,EVE,3.14,MUN,3.73,NEW,3.48,3.63,2.0,2.0,454,100.0,100.0,212319,0,0,0,0,0,4,2.0,2.5,1,Richarlison,False,,2022-07-05T15:30:04.242689Z,85,212319.jpg,de Andrade,0.9,False,0,a,18,6,12,92174,7961,88990,9750,0.2,1.4,225,0,2,0,4,0,0,0,2,0,0,1,42,68.6,89.9,105.0,26.5,195,18,73,8,70,20,91,13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,0,1,58.0,0.0,6.0,6.0,2.0,0.25,4.0,178.0,44.0,0.0,3.0,2.0,0.4,4.42,7.0,11.43,14.98,17.5,2.5,6.32,10.0,15.95,22.22,24.75
Aribo,EVE,3.34,MCI,3.63,WHU,3.73,BOU,4.26,ARS,3.16,3.62,2.3,1.5,512,100.0,0.0,193204,0,0,-1,1,0,3,1.5,1.5,1,Joe,False,,0,54,193204.jpg,Ayodele-Aribo,0.5,False,0,a,17,20,16,42467,630,57976,4330,0.3,3.0,441,1,0,0,7,0,0,0,1,0,0,1,50,83.0,52.2,182.0,31.8,157,68,133,87,26,18,62,44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,0,1,45.0,0.0,4.0,7.0,4.0,0.5,4.0,235.0,59.0,0.0,3.0,2.0,0.4,4.54,7.14,11.86,7.46,26.0,1.5,4.18,4.25,6.6,10.75,24.25
Bentancur,ARS,3.77,BHA,3.64,EVE,4.2,MUN,3.19,NEW,3.32,3.62,3.7,4.3,440,100.0,100.0,202993,0,0,-1,1,1,3,4.3,4.8,12,Rodrigo,False,,2022-08-31T23:00:06.932235Z,54,202993.jpg,Bentancur,0.4,False,0,a,18,6,22,30619,9513,40098,1925,0.8,4.1,523,1,1,2,6,0,0,0,2,0,0,2,122,172.0,55.5,29.0,25.7,28,10,128,84,211,112,93,60,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,0,1,90.0,1.0,1.0,6.0,6.0,0.86,3.0,270.0,90.0,1.0,1.0,3.0,0.75,4.28,20.33,28.67,9.25,4.83,5.33,6.2,24.33,36.53,15.67,9.67
Antonio,WOL,3.85,FUL,3.79,SOU,4.15,LIV,3.48,BOU,2.76,3.61,2.6,4.0,458,100.0,100.0,57531,0,0,-3,3,0,4,4.0,4.0,2,Michail,False,,2022-08-12T16:00:05.963642Z,72,57531.jpg,Antonio,1.9,False,0,a,19,21,18,101278,7668,376423,10839,0.6,2.5,455,1,1,1,6,0,0,0,1,0,0,0,55,67.2,60.7,128.0,25.4,199,19,117,11,50,15,98,14,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,0,1,69.0,0.0,2.0,7.0,6.0,0.75,4.0,257.0,64.0,0.0,2.0,3.0,0.6,3.63,7.86,9.6,8.67,18.29,3.25,4.3,10.75,15.3,7.18,20.5
Young,LEE,4.23,NFO,2.54,CHE,4.3,FUL,4.04,BRE,2.93,3.61,2.3,2.3,538,100.0,0.0,18892,0,0,-1,1,0,2,2.3,2.3,5,Ashley,False,,0,44,18892.jpg,Young,0.1,False,0,a,2,7,7,6839,1065,10554,576,0.5,1.6,154,0,0,1,1,0,0,0,2,0,0,0,31,25.4,20.2,9.0,5.5,281,106,228,67,268,85,303,104,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,90.0,0.0,5.0,3.0,2.0,0.29,2.0,153.0,76.0,0.0,3.0,2.0,0.4,1.83,10.33,8.47,6.73,3.0,3.5,2.75,15.5,12.7,10.1,4.5
Perraud,EVE,3.78,MCI,3.96,WHU,3.34,BOU,3.36,ARS,3.59,3.61,2.4,1.5,417,100.0,100.0,244560,0,0,0,0,0,2,1.5,1.5,1,Romain,False,,2022-08-18T13:00:06.727307Z,45,244560.jpg,Perraud,0.1,False,0,a,17,20,12,5803,253,5177,729,0.3,2.7,208,0,1,0,3,0,0,0,0,0,0,2,48,64.8,41.8,42.0,14.9,203,80,159,41,166,34,198,60,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,1,0,45.0,1.0,5.0,5.0,2.0,0.29,4.0,190.0,48.0,0.0,3.0,2.0,0.4,2.98,9.6,12.96,8.36,8.4,2.75,3.1,11.5,16.2,10.2,4.5
Yates,LEI,4.58,AVL,3.3,WOL,3.72,BHA,3.47,LIV,2.91,3.6,3.0,3.0,387,100.0,100.0,204968,0,0,0,0,0,3,2.5,2.5,5,Ryan,False,,2022-08-04T17:30:05.670028Z,50,204968.jpg,Yates,0.0,False,0,a,16,17,15,2236,635,3448,290,0.6,3.0,357,0,2,0,13,0,0,0,0,0,0,0,62,51.8,38.9,128.0,21.9,228,94,171,100,49,33,122,70,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,0,1,90.0,2.0,2.0,5.0,4.0,0.67,4.0,322.0,80.0,0.0,1.0,4.0,0.8,4.38,12.4,10.36,7.78,25.6,2.75,4.15,12.5,11.6,9.52,20.25
Meslier,AVL,3.62,CRY,2.84,ARS,3.14,LEI,3.95,FUL,4.42,3.59,2.8,1.0,238,100.0,0.0,437495,0,0,0,0,0,1,1.0,0.0,0,Illan,False,,0,45,437495.jpg,Meslier,2.2,False,0,a,11,2,17,108708,7482,140179,7809,0.2,3.8,540,0,0,1,10,0,0,0,0,0,17,0,97,138.6,0.0,0.0,14.0,59,12,542,52,523,50,215,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0.8,1.2,0.6,0.8,21.0,29.4,92.9,78.2,122.2,73.2,16.8,14.9,86.7,30.5,32.0,82.6,19.0,28.0,83.0,84.3,113.0,67.8,15.0,12.1,70.8,19.5,30.4,73.2,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.33,16.17,23.1,0.0,0.0,2.0,2.13,13.0,21.2,0.0,0.0
Walker,MUN,4.9,SOU,5.46,LIV,3.21,0,0.0,BHA,4.28,3.57,3.7,2.7,299,100.0,50.0,58621,-1,1,0,0,0,2,3.7,1.9,0,Kyle,False,,2022-09-04T23:30:06.262267Z,50,58621.jpg,Walker,8.1,False,0,a,13,43,22,872305,15123,1066041,63695,0.5,4.4,520,0,0,3,6,0,0,0,0,0,0,0,114,69.4,65.8,6.0,14.1,192,77,107,24,288,96,214,67,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,14,1,1.0,1.0,1.0,0.2,18.8,32.2,88.0,106.8,126.9,75.6,10.9,10.2,63.7,16.5,22.1,56.1,10.0,23.2,53.5,92.9,86.6,49.8,5.0,6.3,41.4,8.9,12.6,33.4,1,0,0.0,1.0,1.0,6.0,6.0,0.86,3.0,259.0,86.0,1.0,1.0,3.0,0.75,2.35,19.0,11.57,10.97,1.0,3.0,2.9,18.0,14.4,12.67,2.0
Carvalho,BHA,3.25,ARS,3.67,MCI,3.2,WHU,4.38,NFO,3.29,3.56,3.2,3.5,296,100.0,100.0,244858,0,0,-1,1,0,3,4.5,0.0,0,Fábio,False,,2022-09-03T18:00:06.731821Z,54,244858.jpg,Freitas Gouveia Carvalho,0.5,False,0,a,12,14,19,75736,5183,59690,3943,0.6,3.5,149,2,1,0,0,0,0,0,0,0,0,0,65,78.2,12.5,110.0,19.7,171,72,271,144,62,40,145,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,1.0,7.0,6.0,0.0,0.0,3.0,109.0,36.0,1.0,4.0,0.0,0.0,3.28,10.83,13.03,2.08,18.33,4.33,4.87,17.33,24.47,3.47,20.67
Cresswell,WOL,4.09,FUL,3.43,SOU,4.02,LIV,3.44,BOU,2.8,3.56,2.2,1.3,457,100.0,100.0,55459,0,0,-2,2,0,2,1.3,1.3,2,Aaron,False,,2022-09-02T11:00:07.034972Z,48,55459.jpg,Cresswell,1.9,False,0,a,19,21,13,114255,14709,237054,8168,0.3,2.7,521,0,0,1,7,0,0,0,1,0,0,0,91,98.6,162.4,37.0,29.9,125,50,24,4,188,47,69,11,4.0,0.0,1.0,0.0,0.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,1,0,90.0,1.0,1.0,6.0,6.0,0.86,3.0,251.0,84.0,1.0,1.0,3.0,0.75,4.98,15.17,16.43,27.07,6.17,3.33,3.67,18.33,17.27,13.03,6.0
Bazunu,EVE,3.94,MCI,3.94,WHU,3.44,BOU,3.09,ARS,3.32,3.55,2.1,2.0,422,100.0,0.0,456350,0,0,0,0,0,1,2.0,2.0,2,Gavin,False,,0,45,456350.jpg,Bazunu,0.8,False,0,a,17,20,15,34079,2919,30734,3364,0.4,3.3,630,0,0,0,11,0,0,0,0,0,17,0,100,154.6,10.0,0.0,16.4,44,9,281,4,531,51,174,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.34,14.29,22.09,1.43,0.0,2.5,2.5,14.0,22.55,2.5,0.0
